#class tools::histo::h1d
#title photon kinetic energy histogram
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
515,515,515,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0349685,0.000611565
9,9,9,0.167032,0.00310083
11,11,11,0.214783,0.00419431
19,19,19,0.38987,0.00800122
18,18,18,0.387518,0.008344
47,47,47,1.06103,0.0239568
37,37,37,0.869982,0.0204594
67,67,67,1.64362,0.0403257
62,62,62,1.57796,0.0401648
68,68,68,1.80305,0.0478149
100,100,100,2.75016,0.0756428
120,120,120,3.42688,0.0978726
135,135,135,3.98273,0.117511
153,153,153,4.67063,0.142593
170,170,170,5.36235,0.169162
220,220,220,7.15403,0.232658
198,198,198,6.62492,0.221681
246,246,246,8.48352,0.292581
258,258,258,9.1645,0.325556
241,241,241,8.79855,0.321242
238,238,238,8.92414,0.33464
231,231,231,8.8972,0.342703
262,262,262,10.3504,0.408915
217,217,217,8.79683,0.356627
230,230,230,9.54804,0.396389
244,244,244,10.3734,0.44103
210,210,210,9.14176,0.397979
224,224,224,9.97116,0.443876
256,256,256,11.6527,0.530432
229,229,229,10.6386,0.494258
188,188,188,8.93173,0.424357
225,225,225,10.9186,0.529866
173,173,173,8.5658,0.424136
179,179,179,9.0391,0.456468
165,165,165,8.49335,0.437209
153,153,153,8.03077,0.421538
193,193,193,10.3322,0.553147
164,164,164,8.93501,0.486807
150,150,150,8.32568,0.462124
150,150,150,8.47297,0.478619
117,117,117,6.71997,0.385975
147,147,147,8.5992,0.503049
136,136,136,8.09458,0.481791
132,132,132,7.98906,0.483533
117,117,117,7.19282,0.442204
140,140,140,8.75042,0.546938
120,120,120,7.61829,0.483663
115,115,115,7.41543,0.478172
70,70,70,4.58347,0.300123
114,114,114,7.58718,0.504968
99,99,99,6.68532,0.451459
105,105,105,7.18874,0.492179
98,98,98,6.8092,0.473123
69,69,69,4.86368,0.342838
80,80,80,5.71663,0.408504
87,87,87,6.30806,0.457384
90,90,90,6.62127,0.487131
72,72,72,5.36451,0.399699
68,68,68,5.13285,0.387449
85,85,85,6.50441,0.497739
78,78,78,6.03744,0.467322
61,61,61,4.78502,0.375356
74,74,74,5.88419,0.467895
65,65,65,5.23457,0.421555
59,59,59,4.80632,0.391543
59,59,59,4.86527,0.401205
64,64,64,5.34241,0.445963
49,49,49,4.14234,0.350188
49,49,49,4.1928,0.358771
39,39,39,3.37335,0.291786
50,50,50,4.3749,0.382798
48,48,48,4.24574,0.375554
47,47,47,4.2041,0.376056
46,46,46,4.15906,0.376043
36,36,36,3.29551,0.301679
32,32,32,2.96032,0.273862
48,48,48,4.48574,0.419208
32,32,32,3.02213,0.285416
39,39,39,3.72477,0.355745
32,32,32,3.08861,0.298112
31,31,31,3.02169,0.294539
31,31,31,3.05174,0.300424
39,39,39,3.87948,0.385911
33,33,33,3.31528,0.333066
39,39,39,3.95899,0.40189
26,26,26,2.66453,0.273069
19,19,19,1.96441,0.203102
17,17,17,1.77637,0.185618
17,17,17,1.79174,0.188844
12,12,12,1.27813,0.136135
27,27,27,2.90336,0.312206
24,24,24,2.6014,0.28197
22,22,22,2.40914,0.263816
20,20,20,2.21147,0.244532
11,11,11,1.22525,0.136478
11,11,11,1.23692,0.139089
14,14,14,1.58889,0.180329
13,13,13,1.4889,0.170527
17,17,17,1.96212,0.226465
12,12,12,1.39886,0.163069
21,21,21,2.46907,0.290302
18,18,18,2.13234,0.252606
20,20,20,2.3887,0.285296
11,11,11,1.32557,0.159742
13,13,13,1.58133,0.192354
11,11,11,1.34763,0.165102
14,14,14,1.73124,0.214086
11,11,11,1.36982,0.170583
11,11,11,1.38047,0.173247
10,10,10,1.26307,0.159534
12,12,12,1.52929,0.194896
8,8,8,1.02775,0.132034
19,19,19,2.46113,0.3188
12,12,12,1.56683,0.204581
7,7,7,0.921544,0.121321
11,11,11,1.45773,0.193179
14,14,14,1.86915,0.249551
11,11,11,1.47964,0.199031
8,8,8,1.08352,0.146754
17,17,17,2.31934,0.316433
8,8,8,1.09982,0.151201
6,6,6,0.831258,0.115165
6,6,6,0.836564,0.11664
13,13,13,1.82892,0.257304
6,6,6,0.848262,0.119925
9,9,9,1.28187,0.182577
8,8,8,1.14904,0.165036
5,5,5,0.722676,0.104452
4,4,4,0.582838,0.0849252
9,9,9,1.31902,0.193315
8,8,8,1.18125,0.174418
4,4,4,0.594559,0.0883754
7,7,7,1.04551,0.156156
6,6,6,0.903513,0.136056
4,4,4,0.607084,0.0921378
5,5,5,0.761681,0.116032
6,6,6,0.921307,0.141468
1,1,1,0.15467,0.0239227
2,2,2,0.310649,0.0482513
2,2,2,0.313216,0.0490524
2,2,2,0.314917,0.0495863
4,4,4,0.633358,0.100286
5,5,5,0.796815,0.126983
6,6,6,0.963406,0.154692
3,3,3,0.483322,0.0778669
2,2,2,0.32463,0.0526923
3,3,3,0.490512,0.0802011
4,4,4,0.658708,0.108474
3,3,3,0.496393,0.0821358
7,7,7,1.16562,0.194097
2,2,2,0.335218,0.0561858
4,4,4,0.674226,0.113645
3,3,3,0.508506,0.0861929
4,4,4,0.682931,0.116599
1,1,1,0.171899,0.0295491
1,1,1,0.172734,0.0298369
2,2,2,0.347036,0.0602173
0,0,0,0,0
1,1,1,0.175748,0.0308873
0,0,0,0,0
0,0,0,0,0
4,4,4,0.714112,0.127489
3,3,3,0.539101,0.0968767
3,3,3,0.541562,0.0977634
3,3,3,0.5437,0.0985367
1,1,1,0.182116,0.0331663
1,1,1,0.183722,0.0337536
0,0,0,0,0
1,1,1,0.185029,0.0342356
1,1,1,0.186298,0.0347068
0,0,0,0,0
1,1,1,0.188257,0.0354407
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.192294,0.0369771
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
