#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0570689,0.00163307
3,3,3,0.129721,0.00562103
1,1,1,0.0632905,0.00400569
1,1,1,0.0748448,0.00560175
2,2,2,0.191646,0.0183641
2,2,2,0.218389,0.0238776
2,2,2,0.278292,0.0387232
2,2,2,0.292825,0.0428968
1,1,1,0.164187,0.0269573
1,1,1,0.182474,0.0332968
3,3,3,0.606054,0.12245
5,5,5,1.08098,0.233961
0,0,0,0,0
2,2,2,0.505849,0.128051
2,2,2,0.540675,0.146173
4,4,4,1.14491,0.327735
4,4,4,1.21392,0.368521
5,5,5,1.60143,0.512985
0,0,0,0,0
4,4,4,1.40787,0.49556
5,5,5,1.90589,0.726491
5,5,5,1.9699,0.776225
7,7,7,2.85514,1.16467
5,5,5,2.15041,0.924971
7,7,7,3.11509,1.38639
8,8,8,3.7109,1.72148
3,3,3,1.44231,0.693466
5,5,5,2.49828,1.24848
9,9,9,4.67168,2.42521
12,12,12,6.36163,3.37293
3,3,3,1.65222,0.909969
6,6,6,3.4395,1.97172
5,5,5,2.90749,1.69077
14,14,14,8.49232,5.15159
9,9,9,5.57392,3.45233
8,8,8,5.08856,3.23682
12,12,12,7.8556,5.14289
7,7,7,4.72621,3.19121
9,9,9,6.198,4.26846
6,6,6,4.25196,3.01347
5,5,5,3.60892,2.60494
12,12,12,8.88465,6.57835
8,8,8,6.08564,4.6295
10,10,10,7.77975,6.05256
5,5,5,3.95375,3.12651
10,10,10,8.12441,6.60088
10,10,10,8.28692,6.86756
6,6,6,5.0818,4.30436
11,11,11,9.52757,8.25247
7,7,7,6.13834,5.38301
6,6,6,5.39997,4.86009
7,7,7,6.41145,5.87246
10,10,10,9.34111,8.72587
15,15,15,14.2609,13.5585
12,12,12,11.6291,11.2701
11,11,11,10.8743,10.7504
6,6,6,6.0313,6.06302
4,4,4,4.07358,4.14865
5,5,5,5.17684,5.35996
12,12,12,12.6892,13.4181
11,11,11,11.7915,12.64
10,10,10,10.9286,11.9436
8,8,8,8.85004,9.79058
9,9,9,10.1149,11.3683
6,6,6,6.84837,7.81682
6,6,6,6.95232,8.05592
10,10,10,11.7698,13.8529
5,5,5,6.00187,7.20454
7,7,7,8.49693,10.3141
10,10,10,12.2797,15.0793
5,5,5,6.21568,7.72695
12,12,12,15.1525,19.1335
11,11,11,14.1095,18.0984
11,11,11,14.3073,18.6091
6,6,6,7.91348,10.4372
1,1,1,1.33402,1.77961
7,7,7,9.45673,12.7758
8,8,8,10.9381,14.9553
3,3,3,4.16774,5.79005
8,8,8,11.2641,15.8602
9,9,9,12.7823,18.1544
7,7,7,10.087,14.5356
1,1,1,1.46333,2.14134
8,8,8,11.7935,17.3861
8,8,8,11.9465,17.84
6,6,6,9.04789,13.6442
4,4,4,6.10734,9.32498
3,3,3,4.63382,7.15744
7,7,7,10.9017,16.9782
2,2,2,3.14738,4.95302
5,5,5,7.96497,12.6883
0,0,0,0,0
8,8,8,13.0675,21.3449
4,4,4,6.59775,10.8826
0,0,0,0,0
4,4,4,6.72257,11.2983
8,8,8,13.6045,23.1355
3,3,3,5.16374,8.88807
8,8,8,13.8707,24.0496
7,7,7,12.3016,21.6187
10,10,10,17.7175,31.3914
7,7,7,12.5302,22.4294
9,9,9,16.2763,29.4356
12,12,12,21.8945,39.9476
10,10,10,18.4181,33.923
18,18,18,33.4654,62.2189
8,8,8,15.0272,28.2273
12,12,12,22.7412,43.097
14,14,14,26.7927,51.2752
14,14,14,26.9647,51.9358
14,14,14,27.2501,53.0409
12,12,12,23.5687,46.2905
10,10,10,19.8292,39.3198
17,17,17,33.9356,67.7432
25,25,25,50.3887,101.562
11,11,11,22.3668,45.4796
18,18,18,36.9184,75.7208
11,11,11,22.7569,47.0802
22,22,22,45.8675,95.6293
18,18,18,37.857,79.6197
27,27,27,57.2187,121.259
28,28,28,59.8757,128.04
21,21,21,45.2688,97.5845
17,17,17,36.9425,80.2797
23,23,23,50.4001,110.443
17,17,17,37.5613,82.9919
26,26,26,57.8476,128.706
29,29,29,65.028,145.816
20,20,20,45.2078,102.188
27,27,27,61.5064,140.113
21,21,21,48.2107,110.68
30,30,30,69.3454,160.294
31,31,31,72.2593,168.433
23,23,23,53.9535,126.565
20,20,20,47.3063,111.895
25,25,25,59.6388,142.272
29,29,29,69.5642,166.869
27,27,27,65.2885,157.874
24,24,24,58.4429,142.316
30,30,30,73.5737,180.437
26,26,26,64.1986,158.518
32,32,32,79.5669,197.841
23,23,23,57.6085,144.293
30,30,30,75.6372,190.701
28,28,28,71.1281,180.687
28,28,28,71.6307,183.249
43,43,43,110.693,284.954
33,33,33,85.5155,221.604
26,26,26,67.8289,176.953
24,24,24,63.045,165.612
23,23,23,60.8285,160.875
22,22,22,58.5545,155.847
24,24,24,64.3088,172.318
29,29,29,78.1754,210.738
31,31,31,84.0847,228.073
26,26,26,71.0064,193.92
26,26,26,71.4546,196.376
23,23,23,63.6616,176.209
14,14,14,38.9652,108.45
21,21,21,58.7971,164.624
14,14,14,39.4548,111.192
20,20,20,56.6887,160.681
24,24,24,68.5007,195.515
12,12,12,34.4548,98.928
14,14,14,40.4261,116.734
11,11,11,31.9515,92.8095
16,16,16,46.8046,136.917
23,23,23,67.6174,198.788
10,10,10,29.5844,87.5239
11,11,11,32.7403,97.4481
15,15,15,44.8951,134.372
7,7,7,21.0956,63.5748
9,9,9,27.2864,82.7276
8,8,8,24.3799,74.2977
3,3,3,9.19317,28.1716
4,4,4,12.3204,37.9483
