#class tools::histo::h1d
#title photon kinetic energy histogram
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
128,128,128,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,0.0537343,0.000962487
3,3,3,0.0558838,0.00104142
4,4,4,0.07872,0.00154933
5,5,5,0.102911,0.00211863
7,7,7,0.150384,0.0032312
20,20,20,0.451846,0.0102097
28,28,28,0.656369,0.0153887
19,19,19,0.46506,0.011385
29,29,29,0.741476,0.0189612
28,28,28,0.74316,0.0197275
29,29,29,0.798112,0.021967
41,41,41,1.16345,0.0330183
48,48,48,1.41123,0.0414943
66,66,66,2.0156,0.0615598
74,74,74,2.33039,0.0733943
44,44,44,1.42637,0.0462432
69,69,69,2.30994,0.0773359
78,78,78,2.69549,0.093155
68,68,68,2.41553,0.0858108
61,61,61,2.22912,0.0814638
69,69,69,2.58569,0.0969004
64,64,64,2.46253,0.0947563
60,60,60,2.36681,0.093369
65,65,65,2.63425,0.106764
49,49,49,2.03379,0.0844189
72,72,72,3.06019,0.130072
47,47,47,2.04526,0.0890056
52,52,52,2.314,0.102978
55,55,55,2.50582,0.114171
47,47,47,2.18669,0.10174
51,51,51,2.42594,0.115399
38,38,38,1.84499,0.0895807
46,46,46,2.27765,0.112779
39,39,39,1.96832,0.0993439
39,39,39,2.01009,0.103604
36,36,36,1.88894,0.0991172
36,36,36,1.92578,0.103021
22,22,22,1.20027,0.0654856
30,30,30,1.66011,0.0918673
26,26,26,1.46789,0.082876
22,22,22,1.26365,0.0725835
17,17,17,0.993913,0.0581108
21,21,21,1.24945,0.0743409
18,18,18,1.08921,0.0659114
14,14,14,0.862467,0.0531331
16,16,16,0.999345,0.0624197
13,13,13,0.825587,0.0524311
21,21,21,1.35473,0.0873962
18,18,18,1.17859,0.0771721
15,15,15,0.997264,0.066304
12,12,12,0.810396,0.0547295
17,17,17,1.16509,0.07985
10,10,10,0.694875,0.0482858
9,9,9,0.632776,0.04449
9,9,9,0.642202,0.0458257
7,7,7,0.507275,0.0367616
6,6,6,0.441108,0.0324299
9,9,9,0.670541,0.0499587
3,3,3,0.226704,0.017132
7,7,7,0.534734,0.040849
6,6,6,0.464687,0.0359893
4,4,4,0.314556,0.0247366
5,5,5,0.39723,0.0315587
5,5,5,0.402442,0.0323926
4,4,4,0.325056,0.0264153
3,3,3,0.247285,0.0203835
5,5,5,0.417547,0.0348696
6,6,6,0.507669,0.0429548
6,6,6,0.513333,0.0439187
3,3,3,0.26023,0.0225735
5,5,5,0.437603,0.0382995
1,1,1,0.0886767,0.00786356
0,0,0,0,0
2,2,2,0.181598,0.0164889
0,0,0,0,0
1,1,1,0.0928663,0.00862416
2,2,2,0.187539,0.0175855
1,1,1,0.0940114,0.00883815
2,2,2,0.191383,0.0183137
1,1,1,0.0968268,0.00937544
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
