#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
3,3,3,0.0270156,0.000328448
17,17,17,0.424335,0.010986
20,20,20,0.929339,0.0435442
19,19,19,1.15325,0.0704872
57,57,57,4.53623,0.362442
49,49,49,4.73075,0.458198
62,62,62,7.06411,0.806458
77,77,77,10.1592,1.34246
80,80,80,11.9029,1.77292
90,90,90,14.899,2.46846
111,111,111,20.3114,3.71971
95,95,95,18.9761,3.79255
105,105,105,22.9086,5.00102
114,114,114,26.9134,6.35669
109,109,109,27.5972,6.98996
144,144,144,39.0094,10.5712
141,141,141,40.5483,11.6638
167,167,167,51.2232,15.7155
162,162,162,52.2721,16.87
158,158,158,53.8307,18.3439
185,185,185,66.1905,23.6863
200,200,200,75.193,28.2748
172,172,172,67.581,26.5579
188,188,188,77.1914,31.6992
223,223,223,95.3854,40.8052
231,231,231,102.808,45.7613
236,236,236,109.205,50.5381
238,238,238,114.16,54.7647
275,275,275,136.761,68.02
216,216,216,111.091,57.14
239,239,239,127.276,67.7852
257,257,257,141.416,77.8214
261,261,261,147.942,83.8652
232,232,232,135.851,79.5553
285,285,285,171.719,103.471
258,258,258,159.738,98.9065
260,260,260,165.601,105.483
255,255,255,166.924,109.275
307,307,307,206.142,138.426
315,315,315,217.29,149.897
290,290,290,204.877,144.747
294,294,294,212.997,154.32
307,307,307,227.657,168.828
286,286,286,217.155,164.89
306,306,306,238.046,185.191
339,339,339,269.24,213.844
292,292,292,236.917,192.233
327,327,327,270.96,224.532
310,310,310,262.402,222.119
352,352,352,304.125,262.77
325,325,325,286.408,252.407
324,324,324,291.321,261.946
321,321,321,294.015,269.307
331,331,331,308.97,288.415
372,372,372,353.584,336.089
322,322,322,311.971,302.261
341,341,341,336.476,332.019
359,359,359,360.299,361.612
343,343,343,350.367,357.899
324,324,324,336.335,349.148
333,333,333,351.505,371.047
303,303,303,325.246,349.133
281,281,281,306.327,333.943
321,321,321,355.73,394.226
301,301,301,339.028,381.868
236,236,236,269.694,308.204
312,312,312,362.154,420.38
314,314,314,370.058,436.131
311,311,311,372.03,445.044
315,315,315,382.171,463.672
322,322,322,396.141,487.361
270,270,270,336.876,420.322
286,286,286,361.741,457.548
286,286,286,366.903,470.697
248,248,248,322.378,419.068
266,266,266,350.554,461.99
258,258,258,344.529,460.086
259,259,259,350.322,473.85
239,239,239,327.252,448.096
221,221,221,306.536,425.184
213,213,213,299.205,420.305
187,187,187,265.93,378.179
218,218,218,313.933,452.087
219,219,219,319.313,465.58
231,231,231,340.553,502.068
149,149,149,222.304,331.676
152,152,152,229.541,346.642
143,143,143,218.349,333.405
152,152,152,234.762,362.591
125,125,125,195.28,305.077
115,115,115,181.636,286.886
145,145,145,231.526,369.688
130,130,130,209.802,338.595
166,166,166,270.759,441.632
159,159,159,262.258,432.577
145,145,145,241.718,402.953
209,209,209,351.862,592.382
192,192,192,326.83,556.347
197,197,197,338.651,582.159
279,279,279,484.534,841.489
247,247,247,433.296,760.108
284,284,284,502.914,890.578
312,312,312,558.282,998.979
315,315,315,568.954,1027.65
287,287,287,523.554,955.09
337,337,337,620.575,1142.78
372,372,372,691.6,1285.79
386,386,386,724.619,1360.3
416,416,416,787.799,1491.9
456,456,456,871.311,1664.89
450,450,450,867.948,1674.09
457,457,457,889.447,1731.12
465,465,465,913.026,1792.73
498,498,498,986.346,1953.58
467,467,467,933.171,1864.7
527,527,527,1062.34,2141.52
515,515,515,1047.26,2129.61
545,545,545,1117.59,2291.77
564,564,564,1166.5,2412.64
591,591,591,1232.82,2571.65
601,601,601,1263.95,2658.21
648,648,648,1374.05,2913.63
636,636,636,1359.74,2907.1
661,661,661,1424.79,3071.18
681,681,681,1479.6,3214.7
644,644,644,1410.8,3090.63
682,682,682,1505.8,3324.69
708,708,708,1575.5,3505.96
705,705,705,1581.17,3546.26
734,734,734,1658.77,3748.68
669,669,669,1523.83,3470.96
779,779,779,1788.25,4105.09
712,712,712,1646.48,3807.48
670,670,670,1561.15,3637.59
713,713,713,1673.71,3928.9
733,733,733,1733.43,4099.32
754,754,754,1796.15,4278.75
710,710,710,1703.83,4088.79
740,740,740,1788.62,4323.22
719,719,719,1750.46,4261.63
689,689,689,1689.81,4144.38
714,714,714,1763.19,4354.13
725,725,725,1802.94,4483.59
722,722,722,1808.3,4529.04
759,759,759,1914.09,4827.06
758,758,758,1924.75,4887.42
709,709,709,1812.56,4633.82
727,727,727,1871.39,4817.23
710,710,710,1839.86,4767.75
698,698,698,1821.28,4752.28
761,761,761,1998.74,5249.63
730,730,730,1930.35,5104.45
651,651,651,1732.59,4611.19
709,709,709,1899.28,5087.82
686,686,686,1849.87,4988.38
652,652,652,1769.56,4802.69
655,655,655,1788.95,4886.02
597,597,597,1640.94,4510.35
605,605,605,1673.75,4630.48
550,550,550,1531.12,4262.41
533,533,533,1493.04,4182.3
484,484,484,1364.33,3845.87
536,536,536,1520.09,4310.96
489,489,489,1395.26,3981.11
488,488,488,1401.05,4022.45
475,475,475,1372.03,3963.09
465,465,465,1351.14,3925.99
403,403,403,1178.13,3444.16
390,390,390,1146.76,3371.95
338,338,338,1000,2958.6
296,296,296,880.852,2621.29
294,294,294,879.976,2633.88
255,255,255,767.742,2311.49
216,216,216,654.004,1980.19
203,203,203,618.176,1882.48
162,162,162,496.315,1520.55
131,131,131,403.437,1242.46
81,81,81,250.874,777.009
61,61,61,189.953,591.512
18,18,18,56.3191,176.213
0,0,0,0,0
