#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
61,61,61,0.742028,0.0101931
171,171,171,4.57724,0.126952
315,315,315,13.9449,0.625408
389,389,389,23.9432,1.48351
554,554,554,43.6139,3.44873
602,602,602,57.915,5.58782
800,800,800,90.8047,10.3257
898,898,898,117.775,15.4694
1024,1024,1024,152.203,22.6483
1147,1147,1147,190.405,31.6364
1230,1230,1230,225.432,41.3487
1386,1386,1386,278.254,55.8975
1546,1546,1546,337.383,73.6655
1668,1668,1668,393.487,92.8672
1647,1647,1647,416.983,105.613
1748,1748,1748,473.175,128.13
1869,1869,1869,538.532,155.22
2118,2118,2118,647.26,197.858
2158,2158,2158,697.237,225.326
2283,2283,2283,776.833,264.39
2416,2416,2416,864.309,309.262
2396,2396,2396,899.59,337.817
2631,2631,2631,1033.9,406.36
2705,2705,2705,1109.81,455.401
2647,2647,2647,1131.67,483.887
2842,2842,2842,1265.39,563.478
2835,2835,2835,1311.25,606.548
3041,3041,3041,1460,701.029
3081,3081,3081,1532.11,761.964
3091,3091,3091,1591.32,819.323
3213,3213,3213,1710.39,910.584
3424,3424,3424,1882.54,1035.13
3251,3251,3251,1844.96,1047.11
3409,3409,3409,1993.37,1165.68
3462,3462,3462,2085.39,1256.25
3592,3592,3592,2226.08,1379.66
3668,3668,3668,2336.72,1488.71
3687,3687,3687,2412.8,1579.05
3595,3595,3595,2415.7,1623.35
3795,3795,3795,2616.57,1804.17
3847,3847,3847,2720,1923.26
3961,3961,3961,2868.51,2077.44
3910,3910,3910,2899.88,2150.82
4026,4026,4026,3056.71,2320.89
4084,4084,4084,3172.01,2463.78
3955,3955,3955,3141.05,2494.71
4016,4016,4016,3259.47,2645.55
3967,3967,3967,3288.81,2726.67
4082,4082,4082,3455.07,2924.53
4188,4188,4188,3618.46,3126.48
3959,3959,3959,3489,3074.9
4083,4083,4083,3671.34,3301.29
4197,4197,4197,3845.98,3524.42
4270,4270,4270,3987.44,3723.69
4213,4213,4213,4007.02,3811.22
4135,4135,4135,4005.27,3879.71
4024,4024,4024,3967.58,3912.05
4143,4143,4143,4158.13,4173.43
4200,4200,4200,4287.56,4377.05
4115,4115,4115,4273.13,4437.44
4120,4120,4120,4350.61,4594.24
4022,4022,4022,4317.39,4634.59
3897,3897,3897,4251.16,4637.6
3862,3862,3862,4279.58,4742.4
3664,3664,3664,4125.03,4644.16
3763,3763,3763,4302,4918.29
3774,3774,3774,4380.59,5084.76
3605,3605,3605,4246.46,5002.14
3614,3614,3614,4321.14,5166.74
3627,3627,3627,4399.53,5336.71
3492,3492,3492,4296.4,5286.19
3472,3472,3472,4332,5405.1
3180,3180,3180,4024.24,5092.7
3313,3313,3313,4249.56,5450.97
3225,3225,3225,4193.13,5451.96
3034,3034,3034,3998.21,5268.93
3035,3035,3035,4051.64,5408.89
2855,2855,2855,3861.75,5223.59
2783,2783,2783,3812.33,5222.44
2757,2757,2757,3825.27,5307.53
2524,2524,2524,3546.86,4984.3
2360,2360,2360,3357.08,4775.47
2306,2306,2306,3320.33,4780.88
2293,2293,2293,3341.48,4869.45
2048,2048,2048,3020.31,4454.3
1982,1982,1982,2957.27,4412.49
1802,1802,1802,2720.24,4106.44
1610,1610,1610,2458.69,3754.8
1465,1465,1465,2262.4,3493.87
1397,1397,1397,2181.9,3407.83
1378,1378,1378,2176.94,3439.14
1627,1627,1627,2598.07,4148.76
1743,1743,1743,2813.96,4543
1814,1814,1814,2960.71,4832.37
1878,1878,1878,3097.46,5108.8
2191,2191,2191,3651.45,6085.45
2355,2355,2355,3966.4,6680.45
2462,2462,2462,4190.15,7131.39
2619,2619,2619,4502.43,7740.38
2849,2849,2849,4947.74,8592.6
3102,3102,3102,5441.76,9546.43
3196,3196,3196,5662.05,10031
3287,3287,3287,5880.11,10519
3648,3648,3648,6590.23,11905.6
3887,3887,3887,7089.95,12932.3
4023,4023,4023,7407.28,13638.6
4266,4266,4266,7929.56,14739.4
4487,4487,4487,8418.82,15796.1
4564,4564,4564,8643.65,16370.1
4876,4876,4876,9319.27,17811.6
5058,5058,5058,9754.3,18811.2
5297,5297,5297,10308.3,20060.8
5389,5389,5389,10581.6,20777.9
5528,5528,5528,10950.9,21693.8
5670,5670,5670,11330.8,22643.5
5780,5780,5780,11651.9,23489.2
6101,6101,6101,12404.9,25222.4
5846,5846,5846,11989.2,24588.1
6366,6366,6366,13166.2,27230.4
6420,6420,6420,13389.9,27926.9
6570,6570,6570,13817.2,29058.9
6671,6671,6671,14146.7,29999.9
7067,7067,7067,15109.4,32304.5
7189,7189,7189,15495.8,33401.2
7155,7155,7155,15547.2,33783
7224,7224,7224,15824.2,34663.3
7646,7646,7646,16881.9,37274.5
7481,7481,7481,16647.5,37046
7568,7568,7568,16973.8,38069.8
7760,7760,7760,17539.3,39642.7
