#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.253953,0.0644923
0,0,0,0,0
1,1,1,0.286211,0.0819166
1,1,1,0.301433,0.0908619
2,2,2,0.64022,0.204941
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.775006,0.300317
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.585344,0.342627
2,2,2,1.21112,0.733405
0,0,0,0,0
2,2,2,1.26444,0.799407
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.706584,0.499262
0,0,0,0,0
2,2,2,1.48614,1.1043
0,0,0,0,0
2,2,2,1.54764,1.19759
0,0,0,0,0
1,1,1,0.811414,0.658393
0,0,0,0,0
2,2,2,1.68854,1.4256
1,1,1,0.870043,0.756975
0,0,0,0,0
2,2,2,1.78294,1.58943
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,1.95973,1.92026
0,0,0,0,0
1,1,1,1.01951,1.0394
1,1,1,1.03726,1.07591
1,1,1,1.04835,1.09904
1,1,1,1.07856,1.16329
0,0,0,0,0
0,0,0,0,0
1,1,1,1.12191,1.25868
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1.19015,1.41645
2,2,2,2.42198,2.93299
0,0,0,0,0
3,3,3,3.75052,4.68895
0,0,0,0,0
0,0,0,0,0
1,1,1,1.30827,1.71157
2,2,2,2.61994,3.43205
1,1,1,1.33847,1.79149
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,2.88049,4.14862
0,0,0,0,0
0,0,0,0,0
2,2,2,2.97669,4.43034
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1.58577,2.51467
0,0,0,0,0
0,0,0,0,0
2,2,2,3.26321,5.32428
1,1,1,1.64931,2.72024
3,3,3,5.00441,8.34808
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1.74101,3.0311
0,0,0,0,0
2,2,2,3.55948,6.33494
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,3.82545,7.31702
0,0,0,0,0
0,0,0,0,0
2,2,2,3.92824,7.71555
0,0,0,0,0
5,5,5,10.0112,20.0449
2,2,2,4.03093,8.12418
0,0,0,0,0
1,1,1,2.04396,4.17775
1,1,1,2.0753,4.30688
3,3,3,6.25722,13.051
5,5,5,10.5281,22.1682
0,0,0,0,0
3,3,3,6.40003,13.6535
2,2,2,4.31972,9.33
0,0,0,0,0
6,6,6,13.1613,28.8699
1,1,1,2.20777,4.87426
1,1,1,2.22432,4.94759
0,0,0,0,0
6,6,6,13.5719,30.6996
1,1,1,2.27989,5.19789
2,2,2,4.58148,10.495
4,4,4,9.232,21.3074
2,2,2,4.66164,10.8655
3,3,3,7.03739,16.5084
3,3,3,7.09867,16.7971
2,2,2,4.75305,11.2957
5,5,5,11.9895,28.7497
5,5,5,12.075,29.1611
2,2,2,4.86508,11.8345
2,2,2,4.91192,12.0635
1,1,1,2.47132,6.1074
3,3,3,7.47177,18.6093
3,3,3,7.51109,18.8056
2,2,2,5.03155,12.6582
5,5,5,12.697,32.2428
1,1,1,2.55383,6.52205
2,2,2,5.14835,13.2528
7,7,7,18.1444,47.0316
5,5,5,13.0534,34.0786
5,5,5,13.1253,34.4549
5,5,5,13.2242,34.9763
6,6,6,15.9665,42.4882
6,6,6,16.0625,43.001
1,1,1,2.69853,7.28207
4,4,4,10.8636,29.5046
0,0,0,0,0
0,0,0,0,0
3,3,3,8.30211,22.9752
2,2,2,5.57515,15.5412
1,1,1,2.80185,7.85036
1,1,1,2.81809,7.94163
5,5,5,14.1916,40.2803
0,0,0,0,0
3,3,3,8.6155,24.7423
4,4,4,11.5456,33.3253
3,3,3,8.7167,25.327
2,2,2,5.85766,17.1561
1,1,1,2.94281,8.66012
0,0,0,0,0
1,1,1,2.97744,8.86515
1,1,1,3.00124,9.00744
1,1,1,3.00276,9.01654
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.08267,9.50285
1,1,1,3.10467,9.63899
2,2,2,6.23042,19.409
0,0,0,0,0
0,0,0,0,0
