#class tools::histo::h1d
#title photon kinetic energy histogram
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
2305,2305,2305,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.014794,0.000218862
1,1,1,0.0159521,0.00025447
2,2,2,0.0338176,0.000571824
8,8,8,0.142267,0.00253011
16,16,16,0.294484,0.00542045
24,24,24,0.468438,0.00914514
62,62,62,1.27338,0.0261587
65,65,65,1.3924,0.029833
123,123,123,2.77014,0.0623982
184,184,184,4.33031,0.101927
199,199,199,4.88409,0.119886
276,276,276,7.04825,0.180017
346,346,346,9.17338,0.24324
478,478,478,13.1505,0.361828
495,495,495,14.1029,0.401843
658,658,658,19.402,0.572152
669,669,669,20.4008,0.622167
702,702,702,22.126,0.697439
835,835,835,27.1426,0.882375
842,842,842,28.2064,0.944964
885,885,885,30.5265,1.05303
970,970,970,34.442,1.22302
997,997,997,36.397,1.32881
922,922,922,34.5965,1.29826
921,921,921,35.4682,1.36598
1052,1052,1052,41.547,1.64091
986,986,986,39.9377,1.61774
1077,1077,1077,44.7122,1.85634
1099,1099,1099,46.716,1.98588
1032,1032,1032,44.8826,1.95207
1018,1018,1018,45.2977,2.01569
1037,1037,1037,47.205,2.1489
1008,1008,1008,46.8698,2.17943
1027,1027,1027,48.7729,2.31634
997,997,997,48.3514,2.34497
969,969,969,47.9498,2.37281
935,935,935,47.2034,2.38315
897,897,897,46.1856,2.37812
895,895,895,46.976,2.46571
921,921,921,49.2691,2.63574
833,833,833,45.4098,2.47552
854,854,854,47.403,2.63127
874,874,874,49.3915,2.79128
828,828,828,47.6142,2.73813
794,794,794,46.4439,2.71673
776,776,776,46.1645,2.74641
726,726,726,43.9308,2.65834
735,735,735,45.1978,2.77943
675,675,675,42.1841,2.63634
672,672,672,42.6689,2.70934
660,660,660,42.5536,2.74371
653,653,653,42.7523,2.79908
595,595,595,39.561,2.63042
627,627,627,42.3233,2.85693
534,534,534,36.5731,2.50489
524,524,524,36.4219,2.53164
561,561,561,39.5604,2.78976
523,523,523,37.3976,2.6742
500,500,500,36.2425,2.62708
547,547,547,40.208,2.95558
523,523,523,38.9652,2.90308
491,491,491,37.073,2.79924
478,478,478,36.561,2.79649
474,474,474,36.7365,2.84724
447,447,447,35.0974,2.7558
437,437,437,34.7361,2.76113
430,430,430,34.6099,2.78572
412,412,412,33.5808,2.73709
379,379,379,31.2607,2.57848
404,404,404,33.7421,2.81817
381,381,381,32.1954,2.72063
369,369,369,31.5586,2.69907
368,368,368,31.8262,2.75249
330,330,330,28.8775,2.52702
361,361,361,31.946,2.82702
371,371,371,33.1964,2.97039
323,323,323,29.228,2.64484
297,297,297,27.1781,2.48706
314,314,314,29.0475,2.68715
275,275,275,25.7085,2.40339
287,287,287,27.1212,2.56295
279,279,279,26.65,2.54561
297,297,297,28.6638,2.7664
261,261,261,25.4368,2.47908
260,260,260,25.6145,2.52349
256,256,256,25.4731,2.5347
255,255,255,25.6256,2.5752
231,231,231,23.4368,2.37787
247,247,247,25.3153,2.59461
230,230,230,23.8001,2.46283
240,240,240,25.0949,2.624
228,228,228,24.0545,2.53783
209,209,209,22.257,2.37022
214,214,214,23.0126,2.47469
245,245,245,26.586,2.88498
210,210,210,22.9967,2.51833
202,202,202,22.3176,2.46573
205,205,205,22.8627,2.54979
194,194,194,21.8305,2.45657
194,194,194,22.0152,2.4983
190,190,190,21.7611,2.49235
154,154,154,17.7872,2.05446
191,191,191,22.2475,2.59137
165,165,165,19.3857,2.27763
191,191,191,22.6332,2.68202
156,156,156,18.638,2.22679
180,180,180,21.6829,2.61194
178,178,178,21.6235,2.62684
129,129,129,15.8066,1.93681
146,146,146,18.0357,2.22801
160,160,160,19.9142,2.47861
126,126,126,15.8124,1.98439
124,124,124,15.6827,1.98344
132,132,132,16.8286,2.14547
136,136,136,17.4775,2.24606
123,123,123,15.9281,2.06264
146,146,146,19.0457,2.48451
106,106,106,13.9426,1.83392
120,120,120,15.8939,2.10513
135,135,135,18.0249,2.40666
132,132,132,17.757,2.38874
133,133,133,18.0248,2.44281
116,116,116,15.8318,2.16074
117,117,117,16.0854,2.21147
111,111,111,15.373,2.12911
117,117,117,16.3194,2.27627
104,104,104,14.613,2.05327
106,106,106,14.9995,2.1225
120,120,120,17.0978,2.43614
124,124,124,17.7911,2.55261
101,101,101,14.6014,2.11092
82,82,82,11.9326,1.73643
108,108,108,15.8221,2.31797
94,94,94,13.8625,2.04435
91,91,91,13.5102,2.00577
80,80,80,11.9602,1.7881
88,88,88,13.2449,1.9935
77,77,77,11.6665,1.76763
79,79,79,12.0497,1.83791
89,89,89,13.6593,2.09637
68,68,68,10.5051,1.62289
80,80,80,12.4366,1.93337
104,104,104,16.2794,2.54826
92,92,92,14.489,2.28187
90,90,90,14.2706,2.2628
64,64,64,10.2041,1.62694
71,71,71,11.3948,1.82875
68,68,68,10.9816,1.77346
85,85,85,13.8107,2.24395
65,65,65,10.628,1.73777
47,47,47,7.73057,1.27153
73,73,73,12.079,1.99868
71,71,71,11.8218,1.96839
59,59,59,9.88733,1.65694
65,65,65,10.9494,1.84446
66,66,66,11.1904,1.89734
56,56,56,9.55061,1.62883
46,46,46,7.88938,1.3531
46,46,46,7.93628,1.36923
50,50,50,8.67476,1.50503
72,72,72,12.5657,2.193
82,82,82,14.3892,2.525
57,57,57,10.0569,1.77442
62,62,62,11.0067,1.954
63,63,63,11.2435,2.00662
68,68,68,12.2059,2.19093
56,56,56,10.1122,1.82602
50,50,50,9.07755,1.64804
60,60,60,10.9508,1.99866
69,69,69,12.6619,2.32352
37,37,37,6.82788,1.26
55,55,55,10.2023,1.8925
55,55,55,10.2547,1.91197
38,38,38,7.12715,1.33675
46,46,46,8.67282,1.63517
43,43,43,8.14542,1.54298
46,46,46,8.76033,1.66834
38,38,38,7.28152,1.39528
40,40,40,7.69894,1.48184
60,60,60,11.6079,2.24575
39,39,39,7.58607,1.4756
51,51,51,9.97045,1.94922
38,38,38,7.4662,1.46695
45,45,45,8.88489,1.75425
34,34,34,6.75248,1.34106
37,37,37,7.38092,1.47238
37,37,37,7.41932,1.48774
27,27,27,5.4407,1.09634
34,34,34,6.88622,1.39471
23,23,23,4.68386,0.953851
40,40,40,8.17903,1.67242
37,37,37,7.6035,1.56252
47,47,47,9.7028,2.00308
32,32,32,6.63853,1.37719
39,39,39,8.13378,1.69637
36,36,36,7.5418,1.57997
30,30,30,6.3146,1.32914
34,34,34,7.19098,1.52089
27,27,27,5.73744,1.21919
28,28,28,5.979,1.27673
21,21,21,4.50297,0.965563
33,33,33,7.11171,1.53262
33,33,33,7.14696,1.54785
36,36,36,7.82806,1.70219
28,28,28,6.11951,1.33744
33,33,33,7.24449,1.59039
28,28,28,6.17734,1.36284
38,38,38,8.41563,1.86376
24,24,24,5.33765,1.18711
31,31,31,6.92905,1.54877
22,22,22,4.9367,1.10778
31,31,31,6.98996,1.57612
34,34,34,7.70283,1.74511
35,35,35,7.95904,1.8099
22,22,22,5.02859,1.1494
25,25,25,5.7386,1.31726
27,27,27,6.2254,1.43539
22,22,22,5.09337,1.1792
25,25,25,5.80907,1.34981
31,31,31,7.23857,1.69023
25,25,25,5.85939,1.3733
40,40,40,9.41683,2.21692
25,25,25,5.91229,1.39821
25,25,25,5.93638,1.40963
32,32,32,7.63022,1.81939
25,25,25,5.98495,1.43278
27,27,27,6.49332,1.5616
20,20,20,4.82978,1.16634
23,23,23,5.57881,1.35318
33,33,33,8.03477,1.95629
28,28,28,6.84695,1.67431
19,19,19,4.66447,1.14512
27,27,27,6.65857,1.6421
19,19,19,4.70238,1.16381
18,18,18,4.47341,1.11175
16,16,16,3.99263,0.996318
22,22,22,5.51152,1.38077
33,33,33,8.30065,2.08791
24,24,24,6.05755,1.52891
16,16,16,4.05683,1.02862
17,17,17,4.32426,1.09996
21,21,21,5.36546,1.37087
16,16,16,4.10428,1.05282
21,21,21,5.41087,1.39417
22,22,22,5.68584,1.46949
21,21,21,5.44866,1.41371
13,13,13,3.38482,0.881308
18,18,18,4.70733,1.23105
7,7,7,1.83637,0.481752
17,17,17,4.48003,1.18063
20,20,20,5.29034,1.39939
29,29,29,7.69872,2.0438
17,17,17,4.53118,1.20774
17,17,17,4.54542,1.21534
23,23,23,6.17368,1.65715
16,16,16,4.31156,1.16185
22,22,22,5.94992,1.60917
16,16,16,4.34317,1.17895
12,12,12,3.27122,0.891743
16,16,16,4.37465,1.1961
26,26,26,7.13688,1.95904
10,10,10,2.75436,0.758653
10,10,10,2.76577,0.764947
18,18,18,4.99418,1.38566
9,9,9,2.50476,0.697091
25,25,25,6.98766,1.9531
13,13,13,3.64678,1.023
16,16,16,4.5047,1.26827
14,14,14,3.95519,1.11739
20,20,20,5.67077,1.60788
5,5,5,1.42238,0.404635
15,15,15,4.2817,1.2222
11,11,11,3.15212,0.903263
16,16,16,4.59829,1.32152
17,17,17,4.90492,1.41519
11,11,11,3.18297,0.921025
8,8,8,2.32265,0.674341
8,8,8,2.332,0.679779
18,18,18,5.26531,1.5402
11,11,11,3.22665,0.946481
12,12,12,3.53296,1.04015
9,9,9,2.66077,0.786636
14,14,14,4.14847,1.22927
10,10,10,2.97557,0.885401
14,14,14,4.17792,1.24679
14,14,14,4.19514,1.25708
