nmse,kappa
0.7148984518456933,1.5998587196060572e-05
0.09725538447846255,8.286427728546842
1.353074806618227,1e-05
0.30307683243652705,3.2374575428176464
0.6866999655774233,2.0235896477251556
0.8725827404070973,0.30888435964774846
1.2456259266989644,0.19306977288832497
0.6516227113057945,3.2374575428176464
1.619726925320863,0.30888435964774846
0.7617410270154429,0.49417133613238384
3.783082459019947,1e-05
0.6859526379938388,3.2374575428176464
0.261990829589271,5.1794746792312125
0.9863516996063094,1e-05
0.7357011315614334,3.2374575428176464
1.899888661064371,1e-05
1.130868895687814,3.2374575428176464
0.5679826055069563,3.2374575428176464
0.1550444413431797,5.1794746792312125
0.7958621021694587,1e-05
0.8278299563798741,1e-05
2.913764146877722,1e-05
0.6623785804998462,2.0235896477251556
0.31450121394377883,5.1794746792312125
1.4773605322442243,1e-05
0.5223764235393723,5.1794746792312125
0.41953311684113803,3.2374575428176464
0.39140374622973717,2.0235896477251556
0.843921697387377,1e-05
1.007455194171165,0.7906043210907702
6.624080144364139,2.0235896477251556
0.3486994257333072,8.286427728546842
0.40430099886049475,2.0235896477251556
2.464739277425764,5.1794746792312125
0.3290149904822212,5.1794746792312125
0.7626140894236418,1e-05
1.1039741971523167,1.2648552168552958
1.0430547202477318,1.2648552168552958
4.925873515853806,0.7906043210907702
2.0330458984574706,1e-05
1.5238175911797132,1.2648552168552958
1.1674395108626967,3.2374575428176464
0.9838034726714582,1e-05
0.2826603738194059,5.1794746792312125
1.3356897373164873,2.0235896477251556
0.40105698987060523,3.2374575428176464
0.4578466429896148,3.2374575428176464
0.5810315821204249,5.1794746792312125
0.7523463263864403,5.1794746792312125
4.125158887280173,1e-05
0.29162190253747355,5.1794746792312125
1.7247037854955454,8.286427728546842
0.6404352504196191,1e-05
1.0366265829303045,1e-05
1.4344736007915344,1.5998587196060572e-05
0.4498015523067602,3.2374575428176464
0.38776701988669376,5.1794746792312125
0.606212501888834,3.2374575428176464
2.4138057891358,1.5998587196060572e-05
0.36545083983724636,5.1794746792312125
0.7447868820610232,1e-05
1.0901447803898476,1e-05
0.2380144012042096,8.286427728546842
0.6628192690494317,0.49417133613238384
2.6679296007218536,0.49417133613238384
1.5928104992947927,5.1794746792312125
0.36163893719527,8.286427728546842
0.5146414435654152,5.1794746792312125
1.4459019199030836,0.30888435964774846
1.2261957400364567,1e-05
0.903272144687671,3.2374575428176464
1.3704608801034894,3.2374575428176464
1.316496202677255,1e-05
0.3686373291003575,5.1794746792312125
0.808662262637018,0.7906043210907702
2.2498471155349136,5.1794746792312125
0.9337149402693491,1.5998587196060572e-05
0.31503644479078696,5.1794746792312125
0.46194455986237926,3.2374575428176464
0.7660744240184211,1e-05
0.3494590927915472,5.1794746792312125
2.2957226956338905,5.1794746792312125
0.7924257315494438,2.0235896477251556
1.303492231057955,1e-05
0.667523147022121,2.0235896477251556
1.1335291355279,5.1794746792312125
0.5590459464897212,5.1794746792312125
0.9497470095833456,3.2374575428176464
1.5913475676524949,1e-05
1.0627845251359176,1e-05
3.4403319819203704,1e-05
0.5243341027336209,3.2374575428176464
0.6935705145442113,1.5998587196060572e-05
0.597626246705749,5.1794746792312125
