nmse,kappa
0.8614962710495989,2.0235896477251556
0.6990006972166514,2.0235896477251556
2.110106098418043,1.2648552168552958
1.2151298592208826,1e-05
0.3146293887602469,5.1794746792312125
0.9284785836897318,1e-05
1.7778715962754594,1e-05
1.2870643688709296,5.1794746792312125
2.2438784608418696,3.2374575428176464
1.048011661897505,2.0235896477251556
0.2286169181106136,5.1794746792312125
1.6977217230374666,0.49417133613238384
0.46856087282914854,8.286427728546842
2.3506003014498016,2.0235896477251556
0.5861012918388016,2.0235896477251556
1.6425776769370897,1e-05
0.7347862101706951,1e-05
0.5531468750462109,3.2374575428176464
0.4687986503222849,0.7906043210907702
0.5624373147553178,3.2374575428176464
2.64790456282472,3.2374575428176464
0.8842913261151052,0.7906043210907702
0.9130086278619602,8.286427728546842
0.8330431888389831,3.2374575428176464
1.1312207986796388,1e-05
0.8548605533317724,5.1794746792312125
0.8563854775442159,3.2374575428176464
0.633714252169715,0.7906043210907702
2.2199173782136774,1e-05
0.8794724590763094,0.7906043210907702
1.2479102071279449,1e-05
1.0380921218260806,1e-05
1.0252009045566226,0.1206792640639329
0.9598992750064427,3.2374575428176464
1.5198623442371604,3.2374575428176464
0.6318726566940998,3.2374575428176464
0.6649644556664082,3.2374575428176464
0.8582180666976077,3.2374575428176464
0.34276047204306026,5.1794746792312125
1.460952668838949,1e-05
0.515842897083846,3.2374575428176464
0.4880877707518827,3.2374575428176464
0.8029078749950473,2.0235896477251556
0.2011530853501135,5.1794746792312125
4.576609692062682,2.0235896477251556
0.6017377700038353,0.7906043210907702
0.2975815601944891,5.1794746792312125
0.5242782455650861,2.0235896477251556
1.4216246057190551,1.5998587196060572e-05
4.50729633308393,2.0235896477251556
0.5860080205785697,2.0235896477251556
2.311070699870961,0.49417133613238384
2.7617857482779207,2.0235896477251556
0.7335095890972604,1.2648552168552958
0.8218149991783801,2.0235896477251556
0.8039773280857027,1e-05
0.9427649038886555,2.0235896477251556
0.3678607282114379,2.0235896477251556
0.6502452214004844,1e-05
0.8406880658229863,3.2374575428176464
0.33839937831133715,5.1794746792312125
13.13983957026988,3.2374575428176464
0.5317854051654721,1e-05
1.4469448899183306,1e-05
1.930504100751647,3.2374575428176464
1.124084101585558,1.2648552168552958
7.052979091205741,1e-05
3.50012063096,5.1794746792312125
1.6383268225011174,1e-05
1.3134930948352928,1e-05
0.5394112093471658,5.1794746792312125
0.23231789971902253,8.286427728546842
1.5948281205981265,3.2374575428176464
0.49123606101552875,2.0235896477251556
1.4980035331382213,1e-05
1.375393967121876,0.30888435964774846
0.5453173958573377,3.2374575428176464
0.5486584373333618,1e-05
1.579029584788003,1e-05
1.0034091626316506,2.0235896477251556
0.3775448711267487,3.2374575428176464
0.31874531335025214,5.1794746792312125
0.37635468111380294,2.0235896477251556
1.438249355732814,1.2648552168552958
0.4538599176668009,3.2374575428176464
2.780223492763624,1.5998587196060572e-05
0.24703275713314105,5.1794746792312125
1.3705704406323875,8.286427728546842
0.5335407229128591,8.286427728546842
0.7871163342332155,1.2648552168552958
1.3766490286940178,0.7906043210907702
0.5332071410271855,2.0235896477251556
0.6677600999019625,0.19306977288832497
3.131259845259362,0.7906043210907702
