#class tools::histo::h1d
#title photon kinetic energy histogram
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
19544,19544,19544,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0108776,5.91606e-05
0,0,0,0,0
2,2,2,0.0150746,0.000113676
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0265889,0.000353532
3,3,3,0.0437347,0.000637575
3,3,3,0.046768,0.000729221
0,0,0,0,0
4,4,4,0.0697542,0.00121674
3,3,3,0.0559843,0.00104517
5,5,5,0.0972031,0.00188992
12,12,12,0.247871,0.00512054
11,11,11,0.238727,0.0051814
53,53,53,1.1923,0.0268263
82,82,82,1.93178,0.0455166
161,161,161,3.95678,0.0972559
279,279,279,7.13556,0.18252
471,471,471,12.4972,0.331627
721,721,721,19.8504,0.546574
1023,1023,1023,29.1887,0.832912
1340,1340,1340,39.5657,1.16836
1742,1742,1742,53.1742,1.62327
2146,2146,2146,67.6227,2.13105
2524,2524,2524,82.0464,2.66726
2986,2986,2986,100.092,3.35538
3389,3389,3389,116.944,4.03568
3723,3723,3723,132.205,4.69495
3984,3984,3984,145.417,5.30808
4367,4367,4367,163.748,6.14034
4672,4672,4672,179.89,6.92684
4963,4963,4963,196.061,7.74569
5079,5079,5079,205.728,8.33356
5170,5170,5170,214.579,8.90642
5332,5332,5332,226.618,9.63202
5257,5257,5257,228.692,9.94909
5167,5167,5167,229.963,10.2352
5348,5348,5348,243.384,11.0767
5287,5287,5287,245.806,11.4286
5197,5197,5197,246.864,11.7268
5318,5318,5318,257.905,12.508
5202,5202,5202,257.554,12.7521
5064,5064,5064,255.752,12.9169
5030,5030,5030,259.029,13.3396
4880,4880,4880,256.193,13.4502
4924,4924,4924,263.438,14.0945
4916,4916,4916,267.918,14.6017
4708,4708,4708,261.278,14.5004
4523,4523,4523,255.508,14.4343
4554,4554,4554,261.825,15.0536
4326,4326,4326,253.048,14.8023
4287,4287,4287,255.059,15.1753
4243,4243,4243,256.673,15.5273
4124,4124,4124,253.612,15.5966
3938,3938,3938,246.095,15.3793
3887,3887,3887,246.8,15.6705
3690,3690,3690,238.018,15.3533
3522,3522,3522,230.662,15.1068
3515,3515,3515,233.721,15.541
3665,3665,3665,247.447,16.707
3350,3350,3350,229.505,15.7234
3218,3218,3218,223.611,15.5384
3056,3056,3056,215.462,15.1914
3110,3110,3110,222.324,15.8934
3036,3036,3036,220.101,15.9569
3073,3073,3073,225.883,16.6039
2822,2822,2822,210.239,15.663
2717,2717,2717,205.152,15.4907
2665,2665,2665,203.895,15.5999
2654,2654,2654,205.642,15.9342
2559,2559,2559,200.873,15.768
2482,2482,2482,197.293,15.6829
2402,2402,2402,193.399,15.572
2378,2378,2378,193.782,15.7914
2308,2308,2308,190.389,15.7056
2144,2144,2144,179.015,14.9472
2105,2105,2105,177.863,15.0287
2091,2091,2091,178.771,15.2843
2146,2146,2146,185.632,16.0576
2013,2013,2013,176.124,15.4099
2000,2000,2000,177.002,15.665
1927,1927,1927,172.458,15.4343
1905,1905,1905,172.4,15.6022
1849,1849,1849,169.183,15.4803
1856,1856,1856,171.693,15.8829
1806,1806,1806,168.863,15.789
1782,1782,1782,168.393,15.9127
1662,1662,1662,158.713,15.1564
1631,1631,1631,157.39,15.1882
1605,1605,1605,156.479,15.2559
1507,1507,1507,148.451,14.6238
1597,1597,1597,158.89,15.8085
1474,1474,1474,148.138,14.8881
1444,1444,1444,146.559,14.8751
1378,1378,1378,141.274,14.4837
1350,1350,1350,139.719,14.4604
1387,1387,1387,144.948,15.1479
1471,1471,1471,155.166,16.3676
1395,1395,1395,148.554,15.8197
1331,1331,1331,143.111,15.3877
1285,1285,1285,139.442,15.1316
1231,1231,1231,134.802,14.7617
1265,1265,1265,139.799,15.4497
1180,1180,1180,131.576,14.6715
1144,1144,1144,128.687,14.476
1088,1088,1088,123.492,14.0169
1138,1138,1138,130.291,14.9173
1064,1064,1064,122.87,14.1891
1010,1010,1010,117.651,13.7048
1086,1086,1086,127.599,14.9923
1060,1060,1060,125.614,14.8858
1053,1053,1053,125.824,15.035
1033,1033,1033,124.48,15.0004
995,995,995,120.897,14.6895
948,948,948,116.121,14.2239
929,929,929,114.722,14.1672
940,940,940,117.02,14.5678
936,936,936,117.432,14.7334
891,891,891,112.711,14.258
886,886,886,112.953,14.4001
863,863,863,110.891,14.2491
825,825,825,106.852,13.8392
811,811,811,105.837,13.812
849,849,849,111.631,14.678
852,852,852,112.873,14.9534
777,777,777,103.742,13.8513
795,795,795,106.938,14.3846
810,810,810,109.766,14.875
795,795,795,108.528,14.8157
808,808,808,111.093,15.2743
749,749,749,103.756,14.373
749,749,749,104.5,14.5798
768,768,768,107.922,15.1657
649,649,649,91.8217,12.9911
661,661,661,94.1851,13.4204
740,740,740,106.199,15.2408
680,680,680,98.2641,14.1998
667,667,667,97.0433,14.1191
690,690,690,101.072,14.8053
641,641,641,94.5512,13.9469
611,611,611,90.7309,13.4732
551,551,551,82.3771,12.3158
656,656,656,98.7313,14.8596
623,623,623,94.3728,14.2958
587,587,587,89.5158,13.6509
588,588,588,90.2512,13.8526
565,565,565,87.2862,13.4848
625,625,625,97.1902,15.1136
552,552,552,86.3903,13.5205
558,558,558,87.881,13.8407
471,471,471,74.6483,11.831
536,536,536,85.5014,13.639
474,474,474,76.0541,12.2031
505,505,505,81.5534,13.1703
529,529,529,85.9461,13.9636
523,523,523,85.5162,13.9829
518,518,518,85.2065,14.0158
485,485,485,80.266,13.2838
450,450,450,74.9256,12.4753
485,485,485,81.2324,13.6056
476,476,476,80.2104,13.5162
498,498,498,84.4014,14.3045
460,460,460,78.4238,13.3703
442,442,442,75.8051,13.001
474,474,474,81.7687,14.1058
464,464,464,80.4984,13.9655
405,405,405,70.6753,12.3334
437,437,437,76.6956,13.4605
379,379,379,66.9015,11.8096
437,437,437,77.5748,13.7708
430,430,430,76.7496,13.6989
382,382,382,68.5805,12.3123
398,398,398,71.8359,12.9658
369,369,369,66.9669,12.1533
445,445,445,81.2169,14.8229
390,390,390,71.5598,13.1303
378,378,378,69.735,12.8651
385,385,385,71.4249,13.2507
376,376,376,70.1192,13.0764
394,394,394,73.8701,13.8497
371,371,371,69.9395,13.1848
402,402,402,76.1863,14.4387
357,357,357,68.0082,12.9555
342,342,342,65.4885,12.5402
357,357,357,68.7184,13.2275
342,342,342,66.1792,12.8061
285,285,285,55.4265,10.7793
320,320,320,62.562,12.2313
326,326,326,64.0533,12.5854
307,307,307,60.6287,11.9734
292,292,292,57.9709,11.509
339,339,339,67.6174,13.4871
339,339,339,67.9572,13.623
315,315,315,63.4754,12.7909
321,321,321,64.9933,13.1593
338,338,338,68.7765,13.9947
311,311,311,63.6015,13.007
299,299,299,61.4485,12.6285
285,285,285,58.8547,12.154
306,306,306,63.4966,13.1759
275,275,275,57.336,11.9543
298,298,298,62.4302,13.079
302,302,302,63.5667,13.3799
311,311,311,65.7696,13.9088
331,331,331,70.3521,14.953
294,294,294,62.775,13.4037
282,282,282,60.4854,12.9734
295,295,295,63.566,13.6971
250,250,250,54.1302,11.7203
276,276,276,60.0271,13.0553
294,294,294,64.2411,14.0372
234,234,234,51.3568,11.2715
234,234,234,51.598,11.3776
239,239,239,52.9461,11.7293
249,249,249,55.4077,12.3294
229,229,229,51.1876,11.4418
260,260,260,58.3616,13.1003
223,223,223,50.2786,11.3361
270,270,270,61.1643,13.8558
253,253,253,57.5568,13.094
234,234,234,53.4617,12.2143
210,210,210,48.2002,11.0632
243,243,243,56.0169,12.9132
229,229,229,53.0147,12.2732
225,225,225,52.3074,12.1603
240,240,240,56.0412,13.0859
232,232,232,54.4096,12.7604
217,217,217,51.0998,12.0331
242,242,242,57.2401,13.539
195,195,195,46.3084,10.9973
203,203,203,48.4255,11.5519
199,199,199,47.6682,11.4184
208,208,208,50.0224,12.03
182,182,182,43.952,10.6142
195,195,195,47.285,11.466
161,161,161,39.1999,9.54431
183,183,183,44.7373,10.9368
186,186,186,45.6637,11.2106
168,168,168,41.4168,10.2104
187,187,187,46.2829,11.4551
196,196,196,48.7077,12.1043
161,161,161,40.1757,10.0254
187,187,187,46.8366,11.7309
206,206,206,51.8052,13.0281
184,184,184,46.4544,11.7283
175,175,175,44.3642,11.2468
197,197,197,50.1419,12.7625
176,176,176,44.9621,11.4863
182,182,182,46.685,11.9752
141,141,141,36.304,9.34738
167,167,167,43.1637,11.1563
159,159,159,41.2611,10.7074
187,187,187,48.713,12.6896
175,175,175,45.7663,11.9689
159,159,159,41.7328,10.9536
174,174,174,45.8472,12.0803
170,170,170,44.9631,11.8922
156,156,156,41.4219,10.9985
145,145,145,38.6458,10.3
159,159,159,42.5323,11.3773
138,138,138,37.0562,9.95046
163,163,163,43.9243,11.8365
174,174,174,47.0614,12.7286
153,153,153,41.5408,11.2787
144,144,144,39.2407,10.6933
172,172,172,47.0371,12.8633
140,140,140,38.4321,10.5502
115,115,115,31.6832,8.72894
173,173,173,47.8296,13.2236
149,149,149,41.3501,11.4754
132,132,132,36.7607,10.2375
164,164,164,45.8418,12.8139
130,130,130,36.465,10.2284
136,136,136,38.284,10.777
148,148,148,41.8039,11.8079
157,157,157,44.5087,12.618
151,151,151,42.9572,12.2207
179,179,179,51.107,14.5918
142,142,142,40.6817,11.655
127,127,127,36.517,10.4999
131,131,131,37.7924,10.9028
128,128,128,37.0515,10.7251
152,152,152,44.1527,12.8254
148,148,148,43.1397,12.5745
138,138,138,40.3527,11.7996
136,136,136,39.9181,11.7166
122,122,122,35.9274,10.5802
139,139,139,41.0787,12.14
119,119,119,35.2767,10.4575
139,139,139,41.3538,12.3032
134,134,134,39.9916,11.9353
137,137,137,41.0297,12.2879
127,127,127,38.1584,11.4651
113,113,113,34.0743,10.2749
129,129,129,39.0181,11.8017
117,117,117,35.5094,10.7771
114,114,114,34.7156,10.5717
116,116,116,35.4317,10.8225
116,116,116,35.5563,10.8987
142,142,142,43.6611,13.4246
100,100,100,30.8507,9.51769
122,122,122,37.7588,11.6863
123,123,123,38.1888,11.8568
120,120,120,37.3829,11.6457
113,113,113,35.3086,11.0327
107,107,107,33.5418,10.5145
117,117,117,36.7978,11.5734
107,107,107,33.7546,10.6484
108,108,108,34.1805,10.8176
101,101,101,32.0702,10.1831
138,138,138,43.9554,14.0006
82,82,82,26.2006,8.3716
103,103,103,33.0143,10.582
130,130,130,41.7969,13.4383
90,90,90,29.0209,9.35794
120,120,120,38.8162,12.5558
108,108,108,35.0455,11.3721
100,100,100,32.554,10.5976
110,110,110,35.9156,11.7266
119,119,119,38.9767,12.7662
105,105,105,34.488,11.3278
104,104,104,34.2678,11.2912
110,110,110,36.3475,12.0104
85,85,85,28.1766,9.34026
114,114,114,37.9028,12.602
113,113,113,37.6822,12.5659
95,95,95,31.7803,10.6315
