#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
7,7,7,0.0821329,0.00104335
21,21,21,0.575164,0.0162976
43,43,43,1.89014,0.0842996
52,52,52,3.18973,0.197159
54,54,54,4.13567,0.31775
85,85,85,8.25493,0.8039
82,82,82,9.22099,1.03875
116,116,116,15.2627,2.01121
124,124,124,18.363,2.72184
133,133,133,22.2563,3.72789
195,195,195,35.6367,6.51834
189,189,189,37.8973,7.60338
170,170,170,37.0624,8.084
224,224,224,52.8642,12.4815
204,204,204,51.7,13.1073
201,201,201,54.4862,14.7743
227,227,227,65.3951,18.8446
226,226,226,69.2193,21.2066
224,224,224,72.4778,23.4572
264,264,264,89.9996,30.688
246,246,246,87.9693,31.4642
299,299,299,112.26,42.1555
272,272,272,106.809,41.9493
330,330,330,135.41,55.5726
312,312,312,133.52,57.1486
396,396,396,176.467,78.6472
345,345,345,159.51,73.7587
375,375,375,180.047,86.4543
387,387,387,192.46,95.7226
375,375,375,193.084,99.4268
411,411,411,218.966,116.669
383,383,383,210.56,115.769
384,384,384,217.629,123.349
415,415,415,242.454,141.659
428,428,428,257.784,155.273
459,459,459,284.559,176.425
437,437,437,278.367,177.329
483,483,483,316.081,206.86
459,459,459,308.269,207.048
409,409,409,282.018,194.47
521,521,521,368.54,260.707
481,481,481,348.266,252.173
489,489,489,362.822,269.215
573,573,573,434.945,330.168
500,500,500,388.197,301.406
518,518,518,411.278,326.557
524,524,524,425.436,345.424
571,571,571,473.31,392.348
558,558,558,472.174,399.563
497,497,497,429.341,370.905
596,596,596,525.326,463.048
530,530,530,476.128,427.745
521,521,521,477.561,437.758
504,504,504,470.671,439.558
522,522,522,496.756,472.746
562,562,562,544.39,527.347
629,629,629,620.194,611.527
551,551,551,553.172,555.364
586,586,586,598.4,611.077
562,562,562,583.728,606.309
558,558,558,589.363,622.504
552,552,552,592.192,635.325
601,601,601,655.713,715.421
596,596,596,660.249,731.44
534,534,534,601.096,676.637
530,530,530,605.707,692.242
549,549,549,637.301,739.818
549,549,549,646.721,761.849
555,555,555,663.33,792.819
517,517,517,627.14,760.759
553,553,553,680.399,837.162
539,539,539,672.382,838.785
558,558,558,705.827,892.831
550,550,550,705.651,905.365
569,569,569,739.735,961.714
490,490,490,645.816,851.194
542,542,542,723.664,966.231
505,505,505,683.045,923.875
510,510,510,698.822,957.565
530,530,530,735.558,1020.85
479,479,479,673.104,945.877
507,507,507,721.149,1025.76
