#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
0,0,0,0,0
7,7,7,0.199886,0.00579536
4,4,4,0.168942,0.00723878
14,14,14,0.868498,0.0543486
7,7,7,0.545037,0.0426177
13,13,13,1.22748,0.116284
26,26,26,2.93702,0.332445
14,14,14,1.83299,0.240256
42,42,42,6.21094,0.91954
32,32,32,5.35117,0.895665
31,31,31,5.66466,1.03604
31,31,31,6.21127,1.24541
42,42,42,9.18357,2.00929
30,30,30,7.00935,1.63838
43,43,43,10.9059,2.76691
34,34,34,9.20581,2.49365
52,52,52,14.9539,4.30174
52,52,52,15.9631,4.90131
48,48,48,15.4432,4.97003
49,49,49,16.6107,5.63215
55,55,55,19.5643,6.96109
57,57,57,21.3423,7.99264
46,46,46,18.1199,7.13868
65,65,65,26.7089,10.977
81,81,81,34.6977,14.8656
70,70,70,31.1802,13.8904
82,82,82,37.9008,17.52
83,83,83,39.7133,19.0038
69,69,69,34.3818,17.1338
81,81,81,41.6427,21.4104
106,106,106,56.447,30.0618
72,72,72,39.5326,21.7076
85,85,85,48.2757,27.4201
85,85,85,49.6801,29.0389
78,78,78,47.0258,28.3539
97,97,97,60.1054,37.246
87,87,87,55.3445,35.2091
91,91,91,59.5356,38.953
111,111,111,74.6136,50.1579
105,105,105,72.5003,50.0624
111,111,111,78.5043,55.5246
111,111,111,80.4497,58.3107
118,118,118,87.4874,64.8682
105,105,105,79.6143,60.3686
115,115,115,89.2287,69.2359
105,105,105,83.4648,66.3489
87,87,87,70.4963,57.1255
110,110,110,91.2702,75.7317
114,114,114,96.3779,81.4827
135,135,135,116.638,100.776
124,124,124,109.399,96.5204
139,139,139,125.086,112.569
142,142,142,130.215,119.412
116,116,116,108.421,101.339
104,104,104,98.8946,94.0421
133,133,133,128.922,124.973
134,134,134,132.245,130.515
129,129,129,129.404,129.812
128,128,128,130.74,133.541
107,107,107,111.134,115.43
121,121,121,127.855,135.101
103,103,103,110.613,118.791
127,127,127,138.363,150.745
126,126,126,139.644,154.769
121,121,121,136.221,153.36
149,149,149,170.294,194.636
124,124,124,144.048,167.341
129,129,129,152.019,179.15
130,130,130,155.475,185.945
101,101,101,122.563,148.732
98,98,98,120.573,148.349
114,114,114,142.263,177.537
125,125,125,158.075,199.905
117,117,117,150.153,192.703
104,104,104,135.218,175.811
108,108,108,142.216,187.275
128,128,128,171.007,228.467
101,101,101,136.633,184.839
120,120,120,164.326,225.028
113,113,113,156.834,217.675
94,94,94,132.072,185.568
100,100,100,142.272,202.416
100,100,100,143.951,207.221
115,115,115,167.571,244.176
92,92,92,135.74,200.279
91,91,91,135.745,202.494
90,90,90,135.825,204.985
97,97,97,148.12,226.182
76,76,76,117.432,181.452
96,96,96,150.033,234.479
80,80,80,126.319,199.459
87,87,87,138.944,221.904
112,112,112,180.806,291.886
91,91,91,148.538,242.46
100,100,100,164.964,272.133
95,95,95,158.343,263.925
108,108,108,181.849,306.197
115,115,115,195.586,332.646
117,117,117,201.184,345.943
100,100,100,173.625,301.458
123,123,123,215.812,378.661
117,117,117,207.261,367.157
118,118,118,211.029,377.404
132,132,132,238.452,430.757
144,144,144,262.676,479.16
123,123,123,226.502,417.101
143,143,143,265.752,493.88
142,142,142,266.371,499.677
147,147,147,278.452,527.457
129,129,129,246.547,471.207
138,138,138,266.123,513.201
151,151,151,293.728,571.371
132,132,132,259.194,508.956
144,144,144,285.229,564.974
129,129,129,257.822,515.29
152,152,152,306.373,617.531
128,128,128,260.211,528.984
157,157,157,322.07,660.697
148,148,148,306.152,633.308
170,170,170,354.452,739.039
162,162,162,340.701,716.531
174,174,174,369.093,782.935
166,166,166,355.068,759.483
165,165,165,355.7,766.806
159,159,159,345.516,750.832
188,188,188,411.731,901.721
159,159,159,351.057,775.105
196,196,196,436.172,970.646
166,166,166,372.346,835.195
182,182,182,411.406,929.976
186,186,186,423.659,964.988
180,180,180,413.194,948.499
170,170,170,393.117,909.07
173,173,173,402.984,938.709
181,181,181,424.917,997.546
156,156,156,368.872,872.223
171,171,171,407.361,970.433
166,166,166,398.312,955.742
188,188,188,454.431,1098.45
185,185,185,450.433,1096.7
157,157,157,385.051,944.365
162,162,162,400.307,989.173
197,197,197,489.939,1218.49
171,171,171,428.306,1072.79
176,176,176,443.92,1119.69
161,161,161,408.875,1038.38
188,188,188,480.741,1229.32
173,173,173,445.361,1146.51
172,172,172,445.727,1155.08
123,123,123,320.965,837.551
157,157,157,412.276,1082.63
184,184,184,486.438,1285.99
147,147,147,391.388,1042.08
145,145,145,388.434,1040.56
135,135,135,364.025,981.591
139,139,139,377.146,1023.31
144,144,144,393.285,1074.12
125,125,125,343.583,944.396
127,127,127,351.425,972.441
124,124,124,345.233,961.181
152,152,152,425.858,1193.13
102,102,102,287.489,810.297
98,98,98,277.956,788.366
81,81,81,231.086,659.269
93,93,93,267.001,766.555
94,94,94,271.426,783.746
104,104,104,302.209,878.176
103,103,103,301.023,879.758
73,73,73,214.724,631.599
83,83,83,245.467,725.956
51,51,51,151.745,451.5
58,58,58,173.632,519.793
49,49,49,147.546,444.285
56,56,56,169.587,513.568
33,33,33,100.508,306.117
31,31,31,94.9959,291.104
23,23,23,70.8915,218.505
17,17,17,52.5982,162.74
17,17,17,52.9217,164.748
1,1,1,3.12518,9.76677
0,0,0,0,0
