#class tools::histo::h1d
#title photon kinetic energy histogram
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
20,20,20,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0246577,0.000608001
1,1,1,0.0258388,0.000667645
1,1,1,0.0269946,0.000728707
0,0,0,0,0
5,5,5,0.141842,0.00402388
5,5,5,0.147091,0.00432776
0,0,0,0,0
7,7,7,0.222001,0.00704069
10,10,10,0.324595,0.010537
7,7,7,0.233786,0.00780846
3,3,3,0.103244,0.00355337
1,1,1,0.0358527,0.00128542
8,8,8,0.290849,0.0105745
7,7,7,0.261591,0.00977668
3,3,3,0.115745,0.00446579
5,5,5,0.198504,0.00788096
7,7,7,0.284819,0.011589
12,12,12,0.496391,0.0205343
10,10,10,0.424304,0.0180042
9,9,9,0.391383,0.0170204
1,1,1,0.0448525,0.00201175
7,7,7,0.318251,0.0144696
9,9,9,0.420362,0.0196345
3,3,3,0.142356,0.00675519
8,8,8,0.388594,0.0188767
5,5,5,0.246098,0.0121129
0,0,0,0,0
5,5,5,0.256655,0.0131748
4,4,4,0.210151,0.0110411
1,1,1,0.053126,0.00282237
5,5,5,0.27272,0.0148754
1,1,1,0.0550527,0.0030308
1,1,1,0.0560671,0.00314352
3,3,3,0.171652,0.00982149
2,2,2,0.117483,0.00690117
3,3,3,0.178519,0.010623
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,0.189193,0.0119313
0,0,0,0,0
1,1,1,0.065018,0.00422734
3,3,3,0.198537,0.0131391
3,3,3,0.202404,0.013656
2,2,2,0.136273,0.00928523
1,1,1,0.0695339,0.00483496
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0855152,0.00731285
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0936821,0.00877633
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
