#class tools::histo::h1d
#title photon kinetic energy histogram
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
1372,1372,1372,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.0447866,0.0010032
2,2,2,0.0469924,0.00110437
12,12,12,0.294622,0.00723437
23,23,23,0.586021,0.0149333
25,25,25,0.660852,0.0174704
52,52,52,1.43141,0.0394074
87,87,87,2.48785,0.0711498
107,107,107,3.15663,0.0931338
107,107,107,3.27019,0.0999545
148,148,148,4.67008,0.147375
201,201,201,6.53974,0.212794
171,171,171,5.72916,0.191964
234,234,234,8.08044,0.279052
280,280,280,9.9374,0.352709
310,310,310,11.3227,0.413586
302,302,302,11.3263,0.424811
325,325,325,12.5076,0.481382
354,354,354,13.985,0.552519
407,407,407,16.4878,0.667963
337,337,337,13.9886,0.580685
371,371,371,15.7723,0.670558
399,399,399,17.3548,0.754895
393,393,393,17.4925,0.778624
387,387,387,17.6065,0.801034
373,373,373,17.3407,0.806201
356,356,356,16.9089,0.803145
348,348,348,16.8753,0.81835
319,319,319,15.7828,0.780898
333,333,333,16.8103,0.848635
348,348,348,17.9214,0.922951
324,324,324,17.008,0.892839
318,318,318,17.0014,0.908985
336,336,336,18.2976,0.996466
306,306,306,16.9794,0.942178
276,276,276,15.5957,0.881276
264,264,264,15.1816,0.873055
257,257,257,15.0334,0.879416
265,265,265,15.7684,0.938298
255,255,255,15.4219,0.93271
243,243,243,14.9398,0.918527
231,231,231,14.4343,0.901967
213,213,213,13.5319,0.859698
222,222,222,14.3261,0.924511
222,222,222,14.5404,0.952373
213,213,213,14.1669,0.942278
192,192,192,12.9579,0.87453
189,189,189,12.9403,0.886001
183,183,183,12.7203,0.884197
168,168,168,11.8439,0.834998
174,174,174,12.4346,0.888634
168,168,168,12.18,0.883062
172,172,172,12.6487,0.93019
164,164,164,12.2199,0.910535
166,166,166,12.5336,0.946346
144,144,144,11.0148,0.842548
155,155,155,12.0141,0.931226
135,135,135,10.5913,0.830934
114,114,114,9.06615,0.721018
113,113,113,9.09928,0.732726
130,130,130,10.5945,0.863415
120,120,120,9.89947,0.816674
126,126,126,10.52,0.878343
130,130,130,10.9831,0.927928
101,101,101,8.63103,0.73758
95,95,95,8.213,0.710042
98,98,98,8.57566,0.750436
75,75,75,6.63769,0.587458
92,92,92,8.23362,0.736883
93,93,93,8.41795,0.761963
57,57,57,5.21738,0.477568
86,86,86,7.95286,0.735446
95,95,95,8.88456,0.830907
76,76,76,7.18737,0.679721
71,71,71,6.78143,0.64772
60,60,60,5.78912,0.558569
55,55,55,5.36608,0.523546
73,73,73,7.18457,0.707102
60,60,60,5.97193,0.594405
70,70,70,7.03256,0.706533
71,71,71,7.20953,0.73208
73,73,73,7.47982,0.766411
43,43,43,4.45042,0.460614
62,62,62,6.4762,0.676475
57,57,57,6.01656,0.635073
60,60,60,6.38835,0.680189
34,34,34,3.65459,0.392826
56,56,56,6.07092,0.658149
50,50,50,5.47306,0.599092
46,46,46,5.08161,0.56137
52,52,52,5.79491,0.645792
50,50,50,5.62676,0.633211
40,40,40,4.53771,0.514773
41,41,41,4.69699,0.538095
