#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.188823,0.017827
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.189392,0.0358693
2,2,2,0.384275,0.0738338
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,4,4,1.16607,0.339937
2,2,2,0.605577,0.183362
2,2,2,0.634641,0.201385
0,0,0,0,0
0,0,0,0,0
1,1,1,0.37034,0.137152
2,2,2,0.80002,0.320016
4,4,4,1.67313,0.699845
4,4,4,1.71341,0.73395
0,0,0,0,0
0,0,0,0,0
2,2,2,0.964003,0.464651
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,1.14973,0.66094
2,2,2,1.17384,0.688946
2,2,2,1.2176,0.741275
2,2,2,1.23876,0.767259
1,1,1,0.629701,0.396523
2,2,2,1.30252,0.848275
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,2.21508,1.63552
5,5,5,3.77114,2.84432
1,1,1,0.76965,0.592361
2,2,2,1.57469,1.23982
0,0,0,0,0
2,2,2,1.66766,1.39054
0,0,0,0,0
3,3,3,2.59712,2.24842
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,1.93173,1.86579
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,2.06754,2.13735
2,2,2,2.09755,2.19986
2,2,2,2.14685,2.30448
0,0,0,0,0
0,0,0,0,0
2,2,2,2.24243,2.51425
0,0,0,0,0
2,2,2,2.33589,2.72819
1,1,1,1.18496,1.40414
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,3.80008,4.81358
0,0,0,0,0
0,0,0,0,0
1,1,1,1.31176,1.72072
1,1,1,1.34213,1.80131
2,2,2,2.69182,3.62296
1,1,1,1.37731,1.89699
0,0,0,0,0
2,2,2,2.81481,3.96159
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,2.95524,4.36671
0,0,0,0,0
0,0,0,0,0
2,2,2,3.04191,4.62662
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,3.2951,5.42895
1,1,1,1.66193,2.76203
0,0,0,0,0
1,1,1,1.70458,2.90559
3,3,3,5.1407,8.80898
4,4,4,6.95961,12.1091
1,1,1,1.75406,3.07671
3,3,3,5.32615,9.45598
1,1,1,1.78337,3.1804
1,1,1,1.814,3.29059
3,3,3,5.48293,10.0209
0,0,0,0,0
0,0,0,0,0
2,2,2,3.75275,7.04157
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.00512,4.02052
1,1,1,2.00826,4.03309
1,1,1,2.02735,4.11015
2,2,2,4.09713,8.39325
2,2,2,4.14888,8.60662
1,1,1,2.07895,4.32202
1,1,1,2.10721,4.44032
2,2,2,4.23077,8.94971
3,3,3,6.42531,13.7616
0,0,0,0,0
1,1,1,2.1764,4.73673
0,0,0,0,0
3,3,3,6.63051,14.6546
2,2,2,4.46315,9.95987
0,0,0,0,0
0,0,0,0,0
3,3,3,6.84101,15.5998
2,2,2,4.58779,10.5239
1,1,1,2.31815,5.37382
2,2,2,4.66624,10.8869
0,0,0,0,0
4,4,4,9.46051,22.3754
1,1,1,2.38619,5.69392
0,0,0,0,0
0,0,0,0,0
2,2,2,4.85424,11.7818
3,3,3,7.3672,18.0919
2,2,2,4.9363,12.1835
4,4,4,9.94401,24.7209
0,0,0,0,0
1,1,1,2.52784,6.38999
3,3,3,7.61658,19.3375
1,1,1,2.55354,6.52057
2,2,2,5.15216,13.2724
1,1,1,2.59307,6.72401
0,0,0,0,0
5,5,5,13.14,34.5323
3,3,3,7.9258,20.9395
2,2,2,5.32291,14.1667
1,1,1,2.67612,7.1616
4,4,4,10.7753,29.0266
3,3,3,8.13045,22.0348
2,2,2,5.47028,14.962
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.79824,7.83013
4,4,4,11.2617,31.7068
2,2,2,5.67969,16.1294
1,1,1,2.84614,8.10051
3,3,3,8.63339,24.8451
3,3,3,8.65273,24.9566
1,1,1,2.90109,8.41631
1,1,1,2.91877,8.5192
0,0,0,0,0
2,2,2,5.90705,17.4466
1,1,1,2.97744,8.86516
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.05168,9.31273
1,1,1,3.05719,9.34642
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
