#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
53,53,53,0.632677,0.00814239
133,133,133,3.71072,0.106768
249,249,249,11.0997,0.500296
316,316,316,19.2722,1.18324
404,404,404,31.9426,2.53631
503,503,503,48.7525,4.73789
622,622,622,70.7184,8.05506
618,618,618,81.1667,10.6765
778,778,778,115.699,17.2266
872,872,872,144.724,24.0414
981,981,981,179.563,32.8929
1041,1041,1041,209.239,42.0826
1117,1117,1117,243.671,53.1851
1129,1129,1129,266.333,62.8566
1298,1298,1298,328.823,83.3357
1443,1443,1443,390.447,105.686
1413,1413,1413,406.965,117.249
1584,1584,1584,484.098,147.99
1534,1534,1534,495.125,159.849
1663,1663,1663,566.082,192.734
1790,1790,1790,640.61,229.31
1783,1783,1783,669.56,251.478
2009,2009,2009,789.081,309.982
2000,2000,2000,820.437,336.607
2142,2142,2142,916.003,391.771
2109,2109,2109,938.423,417.615
2161,2161,2161,999.984,462.788
2318,2318,2318,1112.31,533.81
2350,2350,2350,1169,581.578
2446,2446,2446,1259.75,648.861
2413,2413,2413,1284.17,683.478
2521,2521,2521,1386.24,762.324
2635,2635,2635,1495.55,848.901
2611,2611,2611,1526.76,892.827
2727,2727,2727,1642.25,989.062
2861,2861,2861,1772.62,1098.35
2687,2687,2687,1711.37,1090.05
2946,2946,2946,1928.38,1262.34
3086,3086,3086,2074.61,1394.77
3010,3010,3010,2074.52,1429.85
2931,2931,2931,2071.76,1464.49
3163,3163,3163,2290.86,1659.28
3104,3104,3104,2302.07,1707.4
3238,3238,3238,2458.63,1866.94
3276,3276,3276,2544.5,1976.42
3194,3194,3194,2536.27,2014.06
3191,3191,3191,2590.17,2102.56
3242,3242,3242,2687.91,2228.6
3305,3305,3305,2797.53,2368.06
3186,3186,3186,2752.23,2377.6
3175,3175,3175,2798.37,2466.51
3284,3284,3284,2952.12,2653.85
3303,3303,3303,3026.74,2773.68
3362,3362,3362,3139.58,2931.96
3465,3465,3465,3296.16,3135.64
3396,3396,3396,3289.5,3186.42
3331,3331,3331,3284.39,3238.52
3256,3256,3256,3267.37,3278.87
3311,3311,3311,3381.08,3452.73
3459,3459,3459,3592.04,3730.29
3308,3308,3308,3493.18,3688.81
3248,3248,3248,3486.22,3741.98
3266,3266,3266,3562.71,3886.46
3252,3252,3252,3604.17,3994.56
3210,3210,3210,3613.47,4067.73
3239,3239,3239,3703.52,4234.74
3317,3317,3317,3849.98,4468.69
3149,3149,3149,3710.01,4371.04
3134,3134,3134,3746.73,4479.33
3113,3113,3113,3776.17,4580.7
3162,3162,3162,3890.94,4788
3042,3042,3042,3795.57,4735.89
2988,2988,2988,3781.24,4785.15
2932,2932,2932,3761.53,4825.84
2873,2873,2873,3735.83,4857.87
2871,2871,2871,3782.97,4984.69
2821,2821,2821,3766,5027.64
2748,2748,2748,3717.09,5028.01
2719,2719,2719,3724.93,5103.08
2608,2608,2608,3618.73,5021.24
2547,2547,2547,3578.49,5027.77
2510,2510,2510,3570.58,5079.36
2414,2414,2414,3475.69,5004.37
2371,2371,2371,3455.13,5035.04
2301,2301,2301,3393.48,5004.7
2200,2200,2200,3283.08,4899.44
2061,2061,2061,3111.12,4696.35
2006,2006,2006,3063.25,4677.78
2102,2102,2102,3246.79,5015.11
1859,1859,1859,2903.77,4535.76
1868,1868,1868,2950.83,4661.41
2021,2021,2021,3227.79,5155.25
2115,2115,2115,3414.61,5512.85
2183,2183,2183,3562.76,5814.66
2219,2219,2219,3660.47,6038.37
