#class tools::histo::h1d
#title photon kinetic energy histogram
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
391,391,391,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,0.0652315,0.00141839
5,5,5,0.112355,0.00252499
8,8,8,0.188642,0.00444869
5,5,5,0.122305,0.00299194
9,9,9,0.228379,0.00579556
28,28,28,0.740789,0.0196008
31,31,31,0.853945,0.0235259
43,43,43,1.22532,0.0349192
57,57,57,1.67901,0.0494616
37,37,37,1.12819,0.0344032
54,54,54,1.70296,0.0537109
73,73,73,2.36974,0.0769316
76,76,76,2.54494,0.0852248
112,112,112,3.86276,0.133232
105,105,105,3.72989,0.132504
106,106,106,3.87109,0.141379
116,116,116,4.35056,0.163176
129,129,129,4.96242,0.190908
134,134,134,5.28549,0.208491
113,113,113,4.57274,0.185053
147,147,147,6.10086,0.253212
110,110,110,4.67361,0.198579
119,119,119,5.17881,0.225388
116,116,116,5.15895,0.229446
125,125,125,5.69298,0.259289
112,112,112,5.20996,0.242362
114,114,114,5.40958,0.256707
102,102,102,4.94413,0.239661
118,118,118,5.83771,0.288815
115,115,115,5.80561,0.293095
107,107,107,5.51399,0.284158
91,91,91,4.77614,0.250683
92,92,92,4.92216,0.263351
86,86,86,4.69119,0.255908
85,85,85,4.7219,0.262316
67,67,67,3.78486,0.213815
87,87,87,5.00321,0.287732
85,85,85,4.96816,0.290391
81,81,81,4.81926,0.28674
66,66,66,3.99134,0.241382
75,75,75,4.6124,0.283664
63,63,63,3.93835,0.246205
77,77,77,4.8884,0.31035
75,75,75,4.82987,0.311041
46,46,46,3.01523,0.197646
46,46,46,3.05753,0.203231
47,47,47,3.17507,0.214495
54,54,54,3.70046,0.253585
51,51,51,3.54497,0.246412
49,49,49,3.46129,0.244505
42,42,42,3.00253,0.21465
31,31,31,2.24397,0.162435
35,35,35,2.5726,0.189095
50,50,50,3.72871,0.27807
59,59,59,4.4551,0.336409
28,28,28,2.14115,0.163735
36,36,36,2.78735,0.215817
