#class tools::histo::h1d
#title photon kinetic energy histogram
#dimension 1
#axis fixed 2000 0 2
#annotation axis_x.title 
#bin_number 2002
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
22064,22064,22064,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00417837,1.74587e-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.00852052,7.25993e-05
1,1,1,0.00904046,8.17299e-05
0,0,0,0,0
3,3,3,0.0342909,0.0003922
1,1,1,0.0129295,0.000167172
5,5,5,0.0664662,0.000883621
1,1,1,0.0149215,0.00022265
6,6,6,0.0935872,0.00145994
1,1,1,0.0161811,0.000261827
1,1,1,0.0174982,0.000306188
2,2,2,0.0375502,0.000705022
6,6,6,0.117468,0.00230027
13,13,13,0.268778,0.00555719
35,35,35,0.755182,0.0162964
79,79,79,1.78344,0.0402667
199,199,199,4.68484,0.110306
305,305,305,7.4858,0.183757
552,552,552,14.1002,0.360218
849,849,849,22.516,0.597208
1240,1240,1240,34.1696,0.941679
1678,1678,1678,47.8772,1.36618
2165,2165,2165,63.9182,1.88726
2745,2745,2745,83.7511,2.55551
3225,3225,3225,101.644,3.20384
3911,3911,3911,127.163,4.13492
4421,4421,4421,148.161,4.96572
4886,4886,4886,168.613,5.81915
5305,5305,5305,188.431,6.69344
5697,5697,5697,208.001,7.5947
6285,6285,6285,235.66,8.83675
6543,6543,6543,251.891,9.69778
6828,6828,6828,269.786,10.6603
7146,7146,7146,289.46,11.7256
7196,7196,7196,298.658,12.3959
7425,7425,7425,315.548,13.4108
7745,7745,7745,336.926,14.6577
7595,7595,7595,337.971,15.0401
7493,7493,7493,340.967,15.5162
7717,7717,7717,358.84,16.6867
7657,7657,7657,363.683,17.2745
7659,7659,7659,371.428,18.0133
7550,7550,7550,373.752,18.5027
7562,7562,7562,381.896,19.2871
7126,7126,7126,366.968,18.8984
7194,7194,7194,377.665,19.827
