#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
2,2,2,0.0245768,0.000316589
19,19,19,0.522064,0.0146114
7,7,7,0.340016,0.0165915
25,25,25,1.55252,0.0971098
29,29,29,2.3005,0.183313
29,29,29,2.79369,0.269953
34,34,34,3.94944,0.459311
48,48,48,6.30696,0.829823
43,43,43,6.43131,0.963049
47,47,47,7.86516,1.31724
59,59,59,10.7492,1.95997
74,74,74,14.8388,2.97724
76,76,76,16.6157,3.63472
68,68,68,15.9804,3.75737
85,85,85,21.6043,5.49292
94,94,94,25.4195,6.87641
80,80,80,23.1143,6.68047
122,122,122,37.2394,11.37
96,96,96,30.9688,9.9924
69,69,69,23.5714,8.05435
126,126,126,45.0061,16.0789
122,122,122,45.7861,17.1857
113,113,113,44.3764,17.4299
128,128,128,52.4712,21.5131
135,135,135,57.7171,24.6799
145,145,145,64.6009,28.785
135,135,135,62.4212,28.8653
156,156,156,74.9285,35.9927
159,159,159,79.0554,39.3105
139,139,139,71.5719,36.856
172,172,172,91.4344,48.61
154,154,154,84.5802,46.4577
149,149,149,84.6067,48.0465
163,163,163,95.2181,55.6272
190,190,190,114.443,68.9384
180,180,180,111.428,68.9837
157,157,157,100.033,63.7401
191,191,191,124.93,81.72
179,179,179,120.359,80.9336
183,183,183,126.125,86.93
179,179,179,126.507,89.4127
210,210,210,152.207,110.325
210,210,210,155.732,115.492
208,208,208,158.046,120.094
177,177,177,137.497,106.814
210,210,210,166.725,132.373
187,187,187,151.831,123.281
187,187,187,155.116,128.673
210,210,210,177.722,150.411
265,265,265,229.003,197.902
220,220,220,193.674,170.503
198,198,198,177.933,159.905
206,206,206,188.843,173.12
231,231,231,215.824,201.65
218,218,218,207.364,197.253
207,207,207,200.417,194.05
226,226,226,222.769,219.591
202,202,202,202.672,203.35
207,207,207,211.352,215.802
194,194,194,201.405,209.096
208,208,208,219.642,231.942
187,187,187,200.794,215.61
216,216,216,235.767,257.349
201,201,201,222.67,246.681
206,206,206,231.896,261.053
232,232,232,265.009,302.72
213,213,213,247.389,287.335
201,201,201,236.664,278.66
191,191,191,228.358,273.028
209,209,209,253.482,307.437
223,223,223,274.536,337.987
233,233,233,290.753,362.825
203,203,203,256.878,325.06
190,190,190,243.692,312.561
175,175,175,227.592,295.995
204,204,204,268.785,354.15
211,211,211,281.657,375.98
202,202,202,273.159,369.39
168,168,168,230.25,315.569
178,178,178,246.864,342.373
163,163,163,228.903,321.455
186,186,186,264.406,375.869
144,144,144,207.412,298.751
160,160,160,233.099,339.598
168,168,168,247.812,365.544
150,150,150,223.79,333.884
135,135,135,203.845,307.803
147,147,147,224.491,342.836
156,156,156,240.995,372.304
146,146,146,228.017,356.113
110,110,110,173.818,274.663
154,154,154,245.999,392.962
181,181,181,292.215,471.771
119,119,119,194.188,316.884
151,151,151,249.048,410.763
142,142,142,236.783,394.836
142,142,142,239.258,403.133
179,179,179,304.611,518.372
162,162,162,278.558,478.982
199,199,199,345.576,600.119
191,191,191,334.926,587.311
221,221,221,391.571,693.797
222,222,222,397.044,710.115
235,235,235,424.599,767.173
195,195,195,355.697,648.826
228,228,228,419.842,773.109
234,234,234,434.938,808.428
251,251,251,470.87,883.347
256,256,256,484.808,918.128
252,252,252,481.581,920.324
235,235,235,453.361,874.627
238,238,238,463.189,901.452
253,253,253,496.616,974.818
241,241,241,477.424,945.787
296,296,296,591.506,1182.03
343,343,343,691.407,1393.72
273,273,273,555.156,1128.94
308,308,308,631.659,1295.44
329,329,329,680.49,1407.51
323,323,323,673.845,1405.79
334,334,334,702.418,1477.23
309,309,309,655.179,1389.2
368,368,368,786.64,1681.54
349,349,349,752.271,1621.53
372,372,372,808.302,1756.33
383,383,383,838.804,1837.07
374,374,374,825.869,1823.7
359,359,359,798.782,1777.31
354,354,354,793.999,1780.9
389,389,389,879.282,1987.51
369,369,369,840.5,1914.48
404,404,404,927.37,2128.76
385,385,385,890.2,2058.34
375,375,375,873.673,2035.49
364,364,364,854.625,2006.56
409,409,409,967.328,2287.84
400,400,400,952.935,2270.22
347,347,347,832.697,1998.24
400,400,400,966.725,2336.4
347,347,347,844.749,2056.5
363,363,363,890.263,2183.39
396,396,396,978.181,2416.27
428,428,428,1064.43,2647.25
390,390,390,976.828,2446.66
415,415,415,1046.37,2638.32
374,374,374,949.728,2411.73
359,359,359,917.775,2346.28
402,402,402,1035.1,2665.25
363,363,363,940.669,2437.63
385,385,385,1004.81,2622.44
376,376,376,987.493,2593.48
362,362,362,956.984,2529.89
349,349,349,928.898,2472.36
351,351,351,940.199,2518.46
327,327,327,881.934,2378.63
343,343,343,930.989,2526.95
333,333,333,909.522,2484.18
320,320,320,879.746,2418.61
337,337,337,932.307,2579.23
296,296,296,824.165,2294.76
307,307,307,859.985,2409.05
289,289,289,814.723,2296.8
283,283,283,802.688,2276.72
243,243,243,693.454,1978.93
242,242,242,694.813,1994.9
205,205,205,592.031,1709.76
253,253,253,735.315,2137.11
194,194,194,566.952,1656.88
190,190,190,558.792,1643.42
180,180,180,532.546,1575.59
159,159,159,473.153,1408.02
144,144,144,431.043,1290.27
132,132,132,397.552,1197.33
90,90,90,272.532,825.267
89,89,89,270.956,824.916
92,92,92,281.812,863.24
48,48,48,147.846,455.385
49,49,49,151.748,469.947
34,34,34,105.884,329.747
9,9,9,28.1579,88.0964
0,0,0,0,0
