#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0284574,0.000809823
2,2,2,0.0931155,0.0043415
0,0,0,0,0
6,6,6,0.483902,0.0390622
5,5,5,0.472989,0.0448813
4,4,4,0.455286,0.0519349
3,3,3,0.389459,0.0505706
7,7,7,1.03684,0.15375
10,10,10,1.66729,0.278274
8,8,8,1.46413,0.268222
9,9,9,1.81448,0.366021
9,9,9,1.95418,0.424435
7,7,7,1.65205,0.390143
11,11,11,2.75355,0.689576
6,6,6,1.63297,0.444691
13,13,13,3.75217,1.08338
18,18,18,5.52396,1.69559
20,20,20,6.43203,2.06894
13,13,13,4.44262,1.5184
14,14,14,4.99405,1.78199
23,23,23,8.61392,3.22649
15,15,15,5.87678,2.30287
15,15,15,6.13154,2.50663
26,26,26,11.1062,4.74486
17,17,17,7.5864,3.38575
20,20,20,9.2582,4.28643
28,28,28,13.4253,6.43803
15,15,15,7.47279,3.72325
20,20,20,10.2933,5.29796
27,27,27,14.3643,7.64219
21,21,21,11.4829,6.27914
9,9,9,5.09648,2.88618
24,24,24,13.9926,8.15863
21,21,21,12.6389,7.6073
19,19,19,11.7969,7.32513
29,29,29,18.478,11.7744
25,25,25,16.3732,10.7237
26,26,26,17.5182,11.804
34,34,34,23.3712,16.0657
19,19,19,13.4448,9.51415
14,14,14,10.1534,7.36411
21,21,21,15.5786,11.5574
18,18,18,13.6593,10.3657
34,34,34,26.4798,20.6238
25,25,25,19.8416,15.7482
32,32,32,25.9619,21.0639
24,24,24,19.911,16.5191
43,43,43,36.3756,30.7728
35,35,35,30.2293,26.1098
30,30,30,26.357,23.1568
29,29,29,26.099,23.489
27,27,27,24.7646,22.715
21,21,21,19.6247,18.3401
25,25,25,23.7534,22.5696
19,19,19,18.3952,17.8102
30,30,30,29.5892,29.1849
34,34,34,34.1277,34.2567
42,42,42,42.9542,43.931
23,23,23,23.8873,24.8095
32,32,32,33.8119,35.7272
20,20,20,21.4597,23.0265
32,32,32,34.92,38.1071
21,21,21,23.2809,25.81
39,39,39,43.8973,49.4104
35,35,35,39.9881,45.6878
29,29,29,33.6096,38.9523
23,23,23,27.1498,32.0487
29,29,29,34.6684,41.4457
28,28,28,33.9978,41.2809
28,28,28,34.4694,42.4343
34,34,34,42.4068,52.8934
32,32,32,40.5176,51.303
27,27,27,34.6185,44.3869
22,22,22,28.59,37.1546
20,20,20,26.3907,34.8236
40,40,40,53.3754,71.2242
29,29,29,39.2102,53.0159
37,37,37,50.696,69.4626
24,24,24,33.3668,46.39
26,26,26,36.4418,51.0774
35,35,35,49.7319,70.6652
28,28,28,40.3811,58.2374
20,20,20,29.1421,42.4636
18,18,18,26.5212,39.0764
15,15,15,22.3838,33.4026
30,30,30,45.268,68.3071
23,23,23,35.1157,53.6143
25,25,25,38.6615,59.7891
19,19,19,29.6139,46.1573
21,21,21,33.1673,52.3849
14,14,14,22.337,35.6388
23,23,23,37.1826,60.1112
15,15,15,24.4716,39.9242
16,16,16,26.3834,43.5056
31,31,31,51.6185,85.9509
18,18,18,30.332,51.1131
26,26,26,44.2242,75.223
21,21,21,36.1264,62.1489
38,38,38,65.9522,114.466
35,35,35,61.3797,107.643
30,30,30,53.1522,94.1728
14,14,14,25.1004,45.0022
22,22,22,39.7538,71.8353
21,21,21,38.3098,69.888
24,24,24,44.232,81.5201
28,28,28,52.0762,96.8553
32,32,32,59.9988,112.496
28,28,28,53.0119,100.367
23,23,23,43.941,83.9489
41,41,41,79.0507,152.416
20,20,20,38.9136,75.714
36,36,36,70.6303,138.574
27,27,27,53.5611,106.252
27,27,27,54.0163,108.066
45,45,45,90.7254,182.914
37,37,37,75.186,152.783
36,36,36,73.8911,151.664
37,37,37,76.5497,158.375
57,57,57,118.895,248.003
46,46,46,96.708,203.315
46,46,46,97.59,207.04
45,45,45,96.2535,205.884
45,45,45,96.9813,209.009
43,43,43,93.4064,202.902
59,59,59,129.173,282.808
52,52,52,114.712,253.058
47,47,47,104.626,232.908
59,59,59,132.36,296.938
44,44,44,99.4547,224.802
41,41,41,93.2934,212.285
56,56,56,128.502,294.872
69,69,69,159.505,368.723
62,62,62,144.497,336.768
81,81,81,190.11,446.199
58,58,58,137.164,324.378
57,57,57,135.815,323.612
48,48,48,115.149,276.238
60,60,60,145.046,350.64
61,61,61,148.571,361.857
49,49,49,120.19,294.812
60,60,60,148.179,365.951
64,64,64,159.198,396.001
52,52,52,130.251,326.257
65,65,65,163.873,413.144
49,49,49,124.519,316.427
39,39,39,99.6983,254.866
48,48,48,123.645,318.501
44,44,44,114.035,295.549
71,71,71,185.245,483.323
46,46,46,120.858,317.537
57,57,57,150.692,398.39
40,40,40,106.473,283.413
53,53,53,142.02,380.563
46,46,46,124.036,334.458
51,51,51,138.373,375.436
42,42,42,114.727,313.388
47,47,47,129.183,355.07
42,42,42,116.159,321.264
34,34,34,94.6307,263.382
46,46,46,128.904,361.223
40,40,40,112.725,317.676
39,39,39,110.615,313.737
43,43,43,122.754,350.433
37,37,37,106.227,304.977
33,33,33,95.3424,275.461
37,37,37,107.525,312.477
32,32,32,93.5554,273.52
31,31,31,91.2015,268.315
28,28,28,82.8791,245.32
21,21,21,62.4586,185.766
22,22,22,65.8333,197.002
12,12,12,36.1148,108.69
18,18,18,54.5327,165.212
22,22,22,67.0728,204.489
7,7,7,21.4507,65.7337
4,4,4,12.3101,37.8847
7,7,7,21.7122,67.3457
0,0,0,0,0
1,1,1,3.13464,9.82598
0,0,0,0,0
