#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.0404287,0.00163448
0,0,0,0,0
1,1,1,0.0794289,0.00630895
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.142993,0.0204471
1,1,1,0.169578,0.0287568
0,0,0,0,0
2,2,2,0.390823,0.0763929
0,0,0,0,0
2,2,2,0.476313,0.113437
4,4,4,0.99581,0.247909
0,0,0,0,0
2,2,2,0.578246,0.167184
3,3,3,0.911382,0.276908
0,0,0,0,0
0,0,0,0,0
1,1,1,0.359747,0.129418
0,0,0,0,0
4,4,4,1.59422,0.635399
6,6,6,2.47891,1.02427
0,0,0,0,0
5,5,5,2.25128,1.01369
2,2,2,0.938281,0.440186
6,6,6,2.8681,1.37111
8,8,8,4.01138,2.01153
1,1,1,0.518653,0.269001
4,4,4,2.13421,1.13883
0,0,0,0,0
2,2,2,1.13895,0.6486
10,10,10,5.84106,3.41211
5,5,5,2.99808,1.79775
4,4,4,2.49242,1.55306
4,4,4,2.55786,1.63567
2,2,2,1.31344,0.862567
4,4,4,2.6746,1.78842
0,0,0,0,0
4,4,4,2.83064,2.00331
3,3,3,2.15955,1.55458
7,7,7,5.2081,3.87502
0,0,0,0,0
0,0,0,0,0
4,4,4,3.17943,2.52733
4,4,4,3.23249,2.61227
7,7,7,5.79331,4.79475
6,6,6,5.04218,4.23728
5,5,5,4.33436,3.75744
2,2,2,1.75487,1.53983
3,3,3,2.71987,2.46589
4,4,4,3.67985,3.38537
7,7,7,6.52643,6.08508
6,6,6,5.69923,5.41363
8,8,8,7.74426,7.49681
5,5,5,4.93468,4.87032
4,4,4,4.00629,4.01266
3,3,3,3.04382,3.08828
5,5,5,5.19564,5.39898
4,4,4,4.2219,4.45631
2,2,2,2.14685,2.30456
3,3,3,3.26604,3.55574
3,3,3,3.32695,3.68953
5,5,5,5.62684,6.33249
2,2,2,2.2938,2.63077
4,4,4,4.65262,5.41181
4,4,4,4.72104,5.57222
3,3,3,3.58794,4.29115
5,5,5,6.07302,7.37635
1,1,1,1.22708,1.50572
4,4,4,4.99885,6.2473
2,2,2,2.52127,3.17839
3,3,3,3.85677,4.95836
5,5,5,6.51613,8.49201
4,4,4,5.27257,6.95002
2,2,2,2.67482,3.57733
3,3,3,4.07445,5.53371
4,4,4,5.4718,7.48518
12,12,12,16.6622,23.1359
2,2,2,2.8207,3.97819
4,4,4,5.67367,8.04769
2,2,2,2.89109,4.17919
3,3,3,4.37389,6.37708
2,2,2,2.95159,4.35606
1,1,1,1.49134,2.22408
1,1,1,1.51519,2.29581
0,0,0,0,0
2,2,2,3.08773,4.76703
3,3,3,4.69461,7.34649
5,5,5,7.90448,12.4964
4,4,4,6.4053,10.257
5,5,5,8.08748,13.0816
3,3,3,4.89308,7.98077
3,3,3,4.93746,8.12619
1,1,1,1.65999,2.75558
1,1,1,1.69118,2.86009
9,9,9,15.3247,26.0943
5,5,5,8.57289,14.6989
5,5,5,8.68175,15.0747
2,2,2,3.50093,6.12826
8,8,8,14.1994,25.2028
9,9,9,16.1052,28.8199
9,9,9,16.266,29.3983
6,6,6,10.9303,19.9121
5,5,5,9.21188,16.9719
8,8,8,14.8668,27.6279
0,0,0,0,0
3,3,3,5.67556,10.7375
6,6,6,11.4613,21.8937
9,9,9,17.3431,33.4206
9,9,9,17.5408,34.1866
5,5,5,9.81952,19.2847
11,11,11,21.7544,43.0234
6,6,6,11.9827,23.931
8,8,8,16.1226,32.4924
8,8,8,16.2807,33.1329
8,8,8,16.4228,33.7136
6,6,6,12.4351,25.7719
7,7,7,14.5942,30.4272
5,5,5,10.5188,22.1292
2,2,2,4.24787,9.02221
5,5,5,10.6652,22.7495
5,5,5,10.7806,23.2441
11,11,11,23.879,51.8374
10,10,10,21.9249,48.0702
6,6,6,13.2784,29.386
9,9,9,20.0348,44.5997
7,7,7,15.6714,35.0848
6,6,6,13.5439,30.5729
4,4,4,9.11455,20.769
9,9,9,20.6447,47.3559
9,9,9,20.8344,48.2302
10,10,10,23.3344,54.4496
5,5,5,11.744,27.5844
7,7,7,16.5511,39.1343
6,6,6,14.3143,34.1498
11,11,11,26.3999,63.36
8,8,8,19.3159,46.6381
6,6,6,14.5949,35.5018
11,11,11,26.9668,66.1103
8,8,8,19.7585,48.8001
10,10,10,24.8818,61.9104
2,2,2,4.99516,12.4758
5,5,5,12.6185,31.8454
12,12,12,30.477,77.4042
8,8,8,20.4741,52.3987
12,12,12,30.8931,79.5321
8,8,8,20.7428,53.7832
9,9,9,23.4869,61.2929
12,12,12,31.5586,82.9958
9,9,9,23.804,62.9593
7,7,7,18.6368,49.619
11,11,11,29.468,78.9423
6,6,6,16.1709,43.5829
9,9,9,24.4135,66.2243
6,6,6,16.3845,44.7421
6,6,6,16.4932,45.3379
11,11,11,30.4267,84.1623
6,6,6,16.6864,46.4062
0,0,0,0,0
15,15,15,42.2538,119.026
5,5,5,14.1883,40.2616
7,7,7,19.9695,56.9689
7,7,7,20.0982,57.7056
7,7,7,20.202,58.3029
6,6,6,17.4263,50.6129
3,3,3,8.77921,25.6916
3,3,3,8.82545,25.9629
2,2,2,5.90924,17.4596
8,8,8,23.7973,70.7889
2,2,2,5.98807,17.9285
1,1,1,3.01037,9.0623
0,0,0,0,0
5,5,5,15.2343,46.4169
3,3,3,9.18992,28.1516
1,1,1,3.08796,9.53547
1,1,1,3.1061,9.64783
1,1,1,3.11249,9.68757
0,0,0,0,0
0,0,0,0,0
