#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
6,6,6,0.0641939,0.000819038
51,51,51,1.3914,0.0389992
64,64,64,2.84446,0.128364
105,105,105,6.44528,0.397877
111,111,111,8.75791,0.693814
119,119,119,11.4424,1.10335
185,185,185,20.9683,2.38072
178,178,178,23.3363,3.06463
205,205,205,30.5721,4.56554
243,243,243,40.3558,6.70827
246,246,246,45.069,8.26247
283,283,283,56.8358,11.4209
287,287,287,62.6703,13.6928
322,322,322,75.7504,17.828
334,334,334,84.5725,21.4224
389,389,389,105.28,28.5035
355,355,355,102.054,29.3479
419,419,419,128.079,39.1617
414,414,414,133.715,43.1987
446,446,446,151.736,51.6346
459,459,459,164.222,58.7672
468,468,468,176.022,66.2156
525,525,525,206.181,80.9861
544,544,544,223.053,91.4712
587,587,587,251.031,107.369
621,621,621,276.383,123.022
580,580,580,268.514,124.325
541,541,541,259.773,124.75
601,601,601,298.916,148.685
617,617,617,317.593,163.492
689,689,689,366.638,195.117
688,688,688,378.35,208.082
717,717,717,406.757,230.774
722,722,722,422.116,246.807
751,751,751,452.401,272.545
798,798,798,494.446,306.382
807,807,807,514.198,327.653
771,771,771,504.643,330.325
712,712,712,478.485,321.575
795,795,795,547.853,377.559
830,830,830,586.93,415.066
763,763,763,552.896,400.669
817,817,817,606.054,449.595
807,807,807,612.523,464.932
813,813,813,631.677,490.812
970,970,970,770.176,611.539
829,829,829,672.899,546.214
848,848,848,703.282,583.283
874,874,874,739.806,626.238
834,834,834,720.399,622.292
966,966,966,851.37,750.367
902,902,902,810.613,728.506
894,894,894,819.189,750.661
894,894,894,834.734,779.419
913,913,913,868.675,826.526
883,883,883,855.148,828.197
988,988,988,974.238,960.693
926,926,926,929.195,932.426
900,900,900,919.167,938.765
931,931,931,966.998,1004.41
953,953,953,1006.55,1063.13
918,918,918,985.587,1058.17
877,877,877,956.845,1043.98
876,876,876,971.067,1076.47
863,863,863,971.185,1092.95
864,864,864,988.01,1129.84
812,812,812,942.649,1094.34
903,903,903,1063.69,1253.01
900,900,900,1076.35,1287.27
882,882,882,1069.7,1297.37
847,847,847,1042.33,1282.72
885,885,885,1104.19,1377.68
878,878,878,1110.85,1405.48
847,847,847,1086.67,1394.18
752,752,752,977.779,1271.36
769,769,769,1013.24,1335.08
775,775,775,1034.67,1381.37
743,743,743,1005.19,1359.93
724,724,724,991.699,1358.4
734,734,734,1018.71,1413.89
732,732,732,1028.39,1444.82
692,692,692,984.283,1400.04
646,646,646,930.157,1339.32
625,625,625,910.804,1327.32
664,664,664,979.485,1444.88
651,651,651,971.655,1450.27
589,589,589,889.058,1341.99
614,614,614,937.778,1432.31
571,571,571,881.873,1362.01
491,491,491,766.898,1197.84
572,572,572,903.41,1426.85
583,583,583,931.26,1487.57
573,573,573,924.879,1492.86
591,591,591,964.496,1574.05
627,627,627,1034.28,1706.12
657,657,657,1095.2,1825.7
741,741,741,1247.76,2101.1
741,741,741,1261.02,2146
714,714,714,1227.36,2109.85
730,730,730,1267.89,2202.12
770,770,770,1350.77,2369.59
778,778,778,1378.3,2441.81
795,795,795,1422.13,2544
812,812,812,1467.05,2650.56
868,868,868,1583.21,2887.75
919,919,919,1692.48,3116.99
938,938,938,1743.61,3241.15
1014,1014,1014,1902.34,3568.95
1012,1012,1012,1916.65,3630.03
1045,1045,1045,1997.47,3818.12
1098,1098,1098,2117.64,4084.17
1107,1107,1107,2153.94,4191.04
1098,1098,1098,2156.04,4233.64
1156,1156,1156,2290.03,4536.55
1211,1211,1211,2420.59,4838.4
1130,1130,1130,2277.83,4591.65
1176,1176,1176,2391.17,4862.02
1261,1261,1261,2585.88,5302.77
1319,1319,1319,2728.04,5642.34
1308,1308,1308,2728.07,5689.9
1306,1306,1306,2746.36,5775.3
1304,1304,1304,2765.16,5863.62
1384,1384,1384,2959.22,6327.35
1358,1358,1358,2927.14,6309.43
1421,1421,1421,3087.82,6709.83
1419,1419,1419,3108.38,6809.08
1414,1414,1414,3121.62,6891.51
1421,1421,1421,3162.08,7036.46
1471,1471,1471,3299.47,7400.8
1510,1510,1510,3412.84,7713.58
1450,1450,1450,3302.98,7523.95
1571,1571,1571,3605.55,8275.02
1463,1463,1463,3383.49,7825.04
1571,1571,1571,3659.98,8526.75
1606,1606,1606,3770.28,8851.21
1545,1545,1545,3653.91,8641.5
1594,1594,1594,3797.81,9048.57
1635,1635,1635,3923.75,9416.44
1522,1522,1522,3678.49,8890.52
1478,1478,1478,3598.91,8763.33
1550,1550,1550,3801.06,9321.38
1583,1583,1583,3909.38,9654.68
1569,1569,1569,3902.01,9704.1
1571,1571,1571,3934.49,9853.77
1563,1563,1563,3941.36,9938.83
1610,1610,1610,4088.67,10383.4
1598,1598,1598,4085.69,10446.1
1472,1472,1472,3789.25,9754.39
1470,1470,1470,3809.69,9873.31
1459,1459,1459,3806.87,9933.05
1498,1498,1498,3934.81,10335.7
1412,1412,1412,3733.64,9872.59
1465,1465,1465,3899.18,10377.9
1415,1415,1415,3790.96,10156.5
1345,1345,1345,3626.64,9778.87
1320,1320,1320,3582.6,9723.56
1302,1302,1302,3556.41,9714.37
1295,1295,1295,3559.72,9785.08
