#class tools::histo::h1d
#title photon polar angle histogram
#dimension 1
#axis fixed 180 0 3.14159
#annotation axis_x.title 
#bin_number 182
entries,Sw,Sw2,Sxw0,Sx2w0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.176325,0.0155453
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,0.602866,0.181724
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,0.71278,0.508055
2,2,2,1.45547,1.0592
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,1.58786,1.26065
0,0,0,0,0
0,0,0,0,0
2,2,2,1.68295,1.41616
0,0,0,0,0
2,2,2,1.77517,1.57562
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,1.88531,1.77719
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,2.09213,2.1885
2,2,2,2.10886,2.22365
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1.14469,1.31032
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,2.47663,3.06685
0,0,0,0,0
2,2,2,2.51847,3.17134
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,3.06634,4.70121
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1.71905,2.95514
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.01702,4.06835
0,0,0,0,0
0,0,0,0,0
1,1,1,2.06013,4.24415
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,4.50272,10.1373
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,4.61574,10.6526
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,7.2098,17.3271
1,1,1,2.41801,5.84676
0,0,0,0,0
0,0,0,0,0
2,2,2,4.94857,12.2442
0,0,0,0,0
1,1,1,2.50139,6.25694
0,0,0,0,0
1,1,1,2.54444,6.47415
0,0,0,0,0
0,0,0,0,0
2,2,2,5.1941,13.4893
0,0,0,0,0
0,0,0,0,0
1,1,1,2.64308,6.98585
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.73215,7.46465
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.80743,7.88168
0,0,0,0,0
1,1,1,2.83929,8.06159
0,0,0,0,0
3,3,3,8.60456,24.6795
1,1,1,2.89364,8.37317
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
