nmse,kappa
19.230704021944806,13.257113655901108
12.268640291140409,5.1794746792312125
0.5650463650559762,33.9322177189533
0.5782279459843942,54.286754393238596
0.24669665285589887,54.286754393238596
12.39717829179867,1e-05
3.0571147198116844,1e-05
18.907475773472676,1.2648552168552958
3.85661467193696,86.85113737513521
0.5961424064656093,8.286427728546842
1.1462294906444612,86.85113737513521
0.8512645784496079,8.286427728546842
4.673052473910787,1.2648552168552958
6.965431520606341,1.2648552168552958
41.59650937742066,0.7906043210907702
5.509263685328811,1.2648552168552958
1.3520156824420113,21.209508879201927
10.506120764948697,0.7906043210907702
4.1496459019289045,0.49417133613238384
5.583608339513885,0.7906043210907702
3.171271893231004,0.30888435964774846
1.1699756665651402,21.209508879201927
4.8661170878189965,3.2374575428176464
4.519125474949669,1.2648552168552958
3.0535293182898413,5.1794746792312125
7.11883283877969,2.0235896477251556
17.616197354439347,1.2648552168552958
0.5220041837352721,86.85113737513521
2.3994447734029967,3.2374575428176464
1.0787541831554388,86.85113737513521
1.961624470278167,5.1794746792312125
7.146496575184531,54.286754393238596
0.5572456885668954,33.9322177189533
9.402911125322445,5.1794746792312125
9.970054721244956,0.7906043210907702
2.6998190012791805,2.0235896477251556
8.358210723879674,1e-05
9.081645020120057,0.7906043210907702
1.267693718483617,8.286427728546842
0.8595124520882148,54.286754393238596
3.4416524105345383,3.2374575428176464
1.59720574682601,21.209508879201927
1.636340064407963,2.0235896477251556
85.8933933290964,8.286427728546842
0.7985502623151688,8.286427728546842
3.10721556097657,33.9322177189533
12.177818836570074,0.7906043210907702
6.211099493666717,54.286754393238596
1.7431544325014185,138.9495494373139
20.4951676813509,1e-05
122.98951439660999,5.1794746792312125
0.4086518935889096,86.85113737513521
9.774517918997876,21.209508879201927
0.4971476282647346,138.9495494373139
3.127557447898532,0.49417133613238384
5.647820833523925,54.286754393238596
8.196700420004245,0.30888435964774846
14.2612903109643,13.257113655901108
6.7699601620486405,54.286754393238596
0.5763909212651628,86.85113737513521
6.0618512374805125,13.257113655901108
3.635231271650005,2.0235896477251556
5.397981739990246,0.7906043210907702
54.985269399926196,1.2648552168552958
6.138348099535537,1e-05
1.958590280475214,86.85113737513521
5.514639355671742,54.286754393238596
6.53623523481302,86.85113737513521
8.853545463830683,8.286427728546842
4.954817930442916,1.2648552168552958
1.024336350057655,3.2374575428176464
2.056599170866165,2.0235896477251556
1.9693501179557402,5.1794746792312125
5.59335055117828,1e-05
5.119224205937255,1e-05
3.5144421741684875,0.7906043210907702
10.013570138894991,0.7906043210907702
0.7200516069276123,86.85113737513521
2.9835454797601995,2.0235896477251556
